artist,language,position,title,week,year
LADY GAGA & BRADLEY COOPER,English,35,SHALLOW,34,2019
KESI FEAT. DON STEFANO,Danish,36,VÅGN OP,34,2019
SAM FELDT FEAT. RANI,English,37,POST MALONE,34,2019
5 SECONDS OF SUMMER,English,38,TEETH,34,2019
JIMILIAN X SKINZ,Danish,39,EFTER MIG,34,2019
DJ SNAKE FEAT. J BALVIN & TYGA,Spanish,40,LOCO CONTIGO,34,2019
TONES AND I,English,1,DANCE MONKEY,35,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,2,EN SANG,35,2019
SHAWN MENDES & CAMILA CABELLO,English,3,SEÑORITA,35,2019
GILLI FEAT. BRANCO,Norwegian,4,CULO,35,2019
LIL TECCA,English,5,RANSOM,35,2019
ED SHEERAN FEAT. KHALID,English,6,BEAUTIFUL PEOPLE,35,2019
GILLI,Norwegian,7,VAI AMOR,35,2019
SUSPEKT,Danish,8,GONZO,35,2019
POST MALONE,English,9,CIRCLES,35,2019
STEPZ,Danish,10,CINCO DE MAYO,35,2019
LEWIS CAPALDI,English,11,SOMEONE YOU LOVED,35,2019
ED SHEERAN & JUSTIN BIEBER,English,12,I DON´T CARE,35,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,13,NIK & JAY,35,2019
SPECKTORS FEAT. NONSENS,Danish,14,UNZ UNZ,35,2019
SAM SMITH,English,15,HOW DO YOU SLEEP?,35,2019
GULDDRENG,Danish,16,STOP NU,35,2019
L.O.C.,Danish,17,DRØMMEN ER VORES,35,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,18,BAD GUY (ORG.?REMIX),35,2019
GILLI FEAT. NODE,Danish,19,INGENTING AT SIGE,35,2019
POST MALONE FEAT. YOUNG THUG,English,20,GOODBYES,35,2019
MORTEN X NIK & JAY,Italian,21,MAGNOLIA,35,2019
MEDUZA FEAT. GOODBOYS,English,22,PIECE OF YOUR HEART,35,2019
CITYBOIS,Danish,23,FINDE TILBAGE,35,2019
LORD SIVA FEAT. VERA,English,24,PARIS,35,2019
GILLI FEAT. KESI,Danish,25,LYCA,35,2019
CARMON & JAMAIKA,Danish,26,SIDECHICK,35,2019
Y2K & BBNO$,English,27,LALALA,35,2019
LIL NAS X,English,28,OLD TOWN ROAD,35,2019
GILLI,Norwegian,29,LANGT VÆK,35,2019
FAUSTIX,English,30,NEED YOU,35,2019
REGARD,English,31,RIDE IT,35,2019
ED SHEERAN FEAT. CHANCE THE RAPPER & PNB,English,32,CROSS ME,35,2019
A TYPISK,Danish,33,TØRSTIG,35,2019
CHRISTOPHER,English,34,REAL LIFE,35,2019
LADY GAGA & BRADLEY COOPER,English,35,SHALLOW,35,2019
ALI GATIE,English,36,IT´S YOU,35,2019
GILLI,Danish,37,DAG 1,35,2019
ARIANA GRANDE X SOCIAL HOUSE,English,38,BOYFRIEND,35,2019
KESI FEAT. DON STEFANO,Danish,39,VÅGN OP,35,2019
TESSA,Danish,40,OKAY,35,2019
TONES AND I,English,1,DANCE MONKEY,36,2019
KESI FEAT. GILLI,French,2,BDK,36,2019
POST MALONE,English,3,CIRCLES,36,2019
SHAWN MENDES & CAMILA CABELLO,English,4,SEÑORITA,36,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,5,EN SANG,36,2019
POST MALONE,English,6,HOLLYWOOD´S BLEEDING,36,2019
ED SHEERAN FEAT. KHALID,English,7,BEAUTIFUL PEOPLE,36,2019
LIL TECCA,English,8,RANSOM,36,2019
GILLI FEAT. BRANCO,Norwegian,9,CULO,36,2019
KESI FEAT. GILLI,Danish,10,HELE VEJEN,36,2019
KESI,Danish,11,1 NAT,36,2019
SUSPEKT,Danish,12,GONZO,36,2019
LEWIS CAPALDI,English,13,SOMEONE YOU LOVED,36,2019
GILLI,Norwegian,14,VAI AMOR,36,2019
POST MALONE,English,15,SAINT-TROPEZ,36,2019
POST MALONE FEAT. YOUNG THUG,English,16,GOODBYES,36,2019
ED SHEERAN & JUSTIN BIEBER,English,17,I DON´T CARE,36,2019
SPECKTORS FEAT. NONSENS,Danish,18,UNZ UNZ,36,2019
POST MALONE FEAT. OZZY OSBOURNE,English,19,TAKE WHAT YOU WANT,36,2019
SAM SMITH,English,20,HOW DO YOU SLEEP?,36,2019
KESI FEAT. BENNY JAMZ,Danish,21,IK SÅDAN DER,36,2019
STEPZ,Danish,22,CINCO DE MAYO,36,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,23,NIK & JAY,36,2019
KESI,Danish,24,UNG & DUM,36,2019
POST MALONE FEAT. DABABY,English,25,ENEMIES,36,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,26,BAD GUY (ORG.?REMIX),36,2019
MORTEN X NIK & JAY,Italian,27,MAGNOLIA,36,2019
GILLI FEAT. NODE,Danish,28,INGENTING AT SIGE,36,2019
KESI FEAT. DON STEFANO,Danish,29,VÅGN OP,36,2019
POST MALONE FEAT. FUTURE & HALSEY,English,30,DIE FOR ME,36,2019
MEDUZA FEAT. GOODBOYS,English,31,PIECE OF YOUR HEART,36,2019
CITYBOIS,Danish,32,FINDE TILBAGE,36,2019
POST MALONE,English,33,A THOUSAND BAD TIMES,36,2019
BRO,Danish,34,SKØR,36,2019
REGARD,English,35,RIDE IT,36,2019
POST MALONE FEAT. MEEK MILL & LIL BABY,English,36,ON THE ROAD,36,2019
LORD SIVA FEAT. VERA,English,37,PARIS,36,2019
SWAE LEE & POST MALONE,English,38,SUNFLOWER (SPIDER-MAN: INTO THE SPIDER..,36,2019
GULDDRENG,Danish,39,STOP NU,36,2019
L.O.C.,Danish,40,DRØMMEN ER VORES,36,2019
TONES AND I,English,1,DANCE MONKEY,37,2019
KESI FEAT. GILLI,French,2,BDK,37,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,3,ENDNU,37,2019
POST MALONE,English,4,CIRCLES,37,2019
SHAWN MENDES & CAMILA CABELLO,English,5,SEÑORITA,37,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,6,EN SANG,37,2019
ED SHEERAN FEAT. KHALID,English,7,BEAUTIFUL PEOPLE,37,2019
LEWIS CAPALDI,English,8,SOMEONE YOU LOVED,37,2019
LIL TECCA,English,9,RANSOM,37,2019
GILLI FEAT. BRANCO,Norwegian,10,CULO,37,2019
STEPZ,Danish,11,CINCO DE MAYO,37,2019
POST MALONE,English,12,HOLLYWOOD´S BLEEDING,37,2019
SUSPEKT,Danish,13,GONZO,37,2019
SPECKTORS FEAT. NONSENS,Danish,14,UNZ UNZ,37,2019
GILLI,Norwegian,15,VAI AMOR,37,2019
STEPZ FEAT. SIVAS,Danish,16,SAMURAI,37,2019
POST MALONE,English,17,SAINT-TROPEZ,37,2019
ED SHEERAN & JUSTIN BIEBER,English,18,I DON´T CARE,37,2019
SAM SMITH,English,19,HOW DO YOU SLEEP?,37,2019
STEPZ,Danish,20,PANORAMA,37,2019
POST MALONE FEAT. YOUNG THUG,English,21,GOODBYES,37,2019
"ARIANA GRANDE, MILEY CYRUS, LANA DEL REY",English,22,DONT CALL ME ANGEL (CHARLIES ANGELS),37,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,23,NIK & JAY,37,2019
POST MALONE FEAT. OZZY OSBOURNE,English,24,TAKE WHAT YOU WANT,37,2019
REGARD,English,25,RIDE IT,37,2019
STEPZ,Danish,26,BEBE,37,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,27,BAD GUY (ORG.?REMIX),37,2019
KESI FEAT. GILLI,Danish,28,HELE VEJEN,37,2019
MORTEN X NIK & JAY,Italian,29,MAGNOLIA,37,2019
GILLI FEAT. NODE,Danish,30,INGENTING AT SIGE,37,2019
KESI,Danish,31,1 NAT,37,2019
CITYBOIS,Danish,32,FINDE TILBAGE,37,2019
MEDUZA FEAT. GOODBOYS,English,33,PIECE OF YOUR HEART,37,2019
STEPZ FEAT. SIVAS & KESI,Danish,34,CARA MIA,37,2019
STEPZ,Danish,35,5 END 100,37,2019
POST MALONE FEAT. DABABY,English,36,ENEMIES,37,2019
STEPZ,Danish,37,TERMINAL 3,37,2019
POST MALONE FEAT. FUTURE & HALSEY,English,38,DIE FOR ME,37,2019
Y2K & BBNO$,English,39,LALALA,37,2019
STEPZ FEAT. BENNY JAMZ,Danish,40,GIMMA MIN DEL,37,2019
TONES AND I,English,1,DANCE MONKEY,38,2019
KESI FEAT. GILLI,French,2,BDK,38,2019
RASMUS SEEBACH,Danish,3,LOVESONG,38,2019
POST MALONE,English,4,CIRCLES,38,2019
SHAWN MENDES & CAMILA CABELLO,English,5,SEÑORITA,38,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,6,ENDNU,38,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,7,EN SANG,38,2019
ED SHEERAN FEAT. KHALID,English,8,BEAUTIFUL PEOPLE,38,2019
LEWIS CAPALDI,English,9,SOMEONE YOU LOVED,38,2019
GILLI FEAT. BRANCO,Norwegian,10,CULO,38,2019
LIL TECCA,English,11,RANSOM,38,2019
SUSPEKT,Danish,12,GONZO,38,2019
POST MALONE,English,13,HOLLYWOOD´S BLEEDING,38,2019
GILLI,Norwegian,14,VAI AMOR,38,2019
SPECKTORS FEAT. NONSENS,Danish,15,UNZ UNZ,38,2019
SAM SMITH,English,16,HOW DO YOU SLEEP?,38,2019
ED SHEERAN & JUSTIN BIEBER,English,17,I DON´T CARE,38,2019
A TYPISK X GILLI,Croatian,18,PLATA O PLOMO,38,2019
REGARD,English,19,RIDE IT,38,2019
STEPZ,Danish,20,CINCO DE MAYO,38,2019
POST MALONE,English,21,SAINT-TROPEZ,38,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,22,NIK & JAY,38,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,23,BAD GUY (ORG.?REMIX),38,2019
POST MALONE FEAT. YOUNG THUG,English,24,GOODBYES,38,2019
"ARIANA GRANDE, MILEY CYRUS, LANA DEL REY",English,25,DONT CALL ME ANGEL (CHARLIES ANGELS),38,2019
CITYBOIS,Danish,26,FINDE TILBAGE,38,2019
GILLI FEAT. NODE,Danish,27,INGENTING AT SIGE,38,2019
MORTEN X NIK & JAY,Italian,28,MAGNOLIA,38,2019
STEPZ FEAT. SIVAS,Danish,29,SAMURAI,38,2019
POST MALONE FEAT. OZZY OSBOURNE,English,30,TAKE WHAT YOU WANT,38,2019
MEDUZA FEAT. GOODBOYS,English,31,PIECE OF YOUR HEART,38,2019
KESI,Danish,32,1 NAT,38,2019
CARMON FEAT. STEPZ,Danish,33,TÅLMODIGHED,38,2019
KYGO & WHITNEY HOUSTON,English,34,HIGHER LOVE,38,2019
LORD SIVA FEAT. VERA,English,35,PARIS,38,2019
LIL NAS X,English,36,PANINI,38,2019
STEPZ,Danish,37,PANORAMA,38,2019
Y2K & BBNO$,English,38,LALALA,38,2019
KESI FEAT. GILLI,Danish,39,HELE VEJEN,38,2019
OMAR FEAT. ARTIGEARDIT,Danish,40,PSYCHO,38,2019
TONES AND I,English,1,DANCE MONKEY,39,2019
LUKAS GRAHAM,English,2,LIE,39,2019
NODE,Danish,3,SUPER MARIO,39,2019
KESI FEAT. GILLI,French,4,BDK,39,2019
POST MALONE,English,5,CIRCLES,39,2019
SHAWN MENDES & CAMILA CABELLO,English,6,SEÑORITA,39,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,7,ENDNU,39,2019
LEWIS CAPALDI,English,8,SOMEONE YOU LOVED,39,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,9,EN SANG,39,2019
ED SHEERAN FEAT. KHALID,English,10,BEAUTIFUL PEOPLE,39,2019
RASMUS SEEBACH,Danish,11,LOVESONG,39,2019
REGARD,English,12,RIDE IT,39,2019
GILLI FEAT. BRANCO,Norwegian,13,CULO,39,2019
SUSPEKT,Danish,14,GONZO,39,2019
LIL TECCA,English,15,RANSOM,39,2019
SPECKTORS FEAT. NONSENS,Danish,16,UNZ UNZ,39,2019
UDE AF KONTROL & FAUSTIX,Danish,17,LANGT UDE,39,2019
GILLI,Norwegian,18,VAI AMOR,39,2019
POST MALONE,English,19,HOLLYWOOD´S BLEEDING,39,2019
ED SHEERAN & JUSTIN BIEBER,English,20,I DON´T CARE,39,2019
SAM SMITH,English,21,HOW DO YOU SLEEP?,39,2019
CARMON FEAT. KESI,Danish,22,MALDIVERNE,39,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,23,NIK & JAY,39,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,24,BAD GUY (ORG.?REMIX),39,2019
GILLI FEAT. NODE,Danish,25,INGENTING AT SIGE,39,2019
STEPZ,Danish,26,CINCO DE MAYO,39,2019
POST MALONE,English,27,SAINT-TROPEZ,39,2019
MORTEN X NIK & JAY,Italian,28,MAGNOLIA,39,2019
POST MALONE FEAT. YOUNG THUG,English,29,GOODBYES,39,2019
CITYBOIS,Danish,30,FINDE TILBAGE,39,2019
A TYPISK X GILLI,Croatian,31,PLATA O PLOMO,39,2019
ED SHEERAN FEAT CAMILA CABELLO & CARDI B,English,32,SOUTH OF THE BORDER,39,2019
GOBS,Danish,33,STARTEDE SAMMEN,39,2019
LIL NAS X,English,34,PANINI,39,2019
LORD SIVA & VERA,English,35,OH MY GOD,39,2019
KYGO & WHITNEY HOUSTON,English,36,HIGHER LOVE,39,2019
MEDUZA FEAT. GOODBOYS,English,37,PIECE OF YOUR HEART,39,2019
"ARIANA GRANDE, MILEY CYRUS, LANA DEL REY",English,38,DONT CALL ME ANGEL (CHARLIES ANGELS),39,2019
CARMON FEAT. STEPZ,Danish,39,TÅLMODIGHED,39,2019
STEPZ FEAT. SIVAS,Danish,40,SAMURAI,39,2019
NODE,Danish,1,SUPER MARIO,40,2019
BRANCO & GILLI,Norwegian,2,LONDON TOWN,40,2019
TONES AND I,English,3,DANCE MONKEY,40,2019
TRAVIS SCOTT,English,4,HIGHEST IN THE ROOM,40,2019
LUKAS GRAHAM,English,5,LIE,40,2019
POST MALONE,English,6,CIRCLES,40,2019
KESI FEAT. GILLI,French,7,BDK,40,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,8,"10,000 HOURS",40,2019
SHAWN MENDES & CAMILA CABELLO,English,9,SEÑORITA,40,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,10,ENDNU,40,2019
LEWIS CAPALDI,English,11,SOMEONE YOU LOVED,40,2019
ED SHEERAN FEAT. KHALID,English,12,BEAUTIFUL PEOPLE,40,2019
REGARD,English,13,RIDE IT,40,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,14,EN SANG,40,2019
RASMUS SEEBACH,Danish,15,LOVESONG,40,2019
GILLI FEAT. BRANCO,Norwegian,16,CULO,40,2019
SUSPEKT,Danish,17,GONZO,40,2019
SPECKTORS FEAT. NONSENS,Danish,18,UNZ UNZ,40,2019
GILLI,Norwegian,19,VAI AMOR,40,2019
SAM SMITH,English,20,HOW DO YOU SLEEP?,40,2019
POST MALONE,English,21,HOLLYWOOD´S BLEEDING,40,2019
JOSEF OG ELIAS,Danish,22,SHORTY RINGER,40,2019
ED SHEERAN & JUSTIN BIEBER,English,23,I DON´T CARE,40,2019
LIL TECCA,English,24,RANSOM,40,2019
LADY GAGA & BRADLEY COOPER,English,25,SHALLOW,40,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,26,BAD GUY (ORG.?REMIX),40,2019
GILLI FEAT. NODE,Danish,27,INGENTING AT SIGE,40,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,28,NIK & JAY,40,2019
UDE AF KONTROL & FAUSTIX,Danish,29,LANGT UDE,40,2019
KYGO & WHITNEY HOUSTON,English,30,HIGHER LOVE,40,2019
MORTEN X NIK & JAY,Italian,31,MAGNOLIA,40,2019
STEPZ,Danish,32,CINCO DE MAYO,40,2019
POST MALONE FEAT. YOUNG THUG,English,33,GOODBYES,40,2019
CITYBOIS,Danish,34,FINDE TILBAGE,40,2019
LIL NAS X,English,35,PANINI,40,2019
MARTIN JENSEN & MALTE EBERT,English,36,I COULD GET USED TO THIS,40,2019
CARMON FEAT. KESI,Danish,37,MALDIVERNE,40,2019
POST MALONE,English,38,SAINT-TROPEZ,40,2019
A TYPISK X GILLI,Croatian,39,PLATA O PLOMO,40,2019
GOBS,Danish,40,STARTEDE SAMMEN,40,2019
NODE,Danish,1,SUPER MARIO,41,2019
TONES AND I,English,2,DANCE MONKEY,41,2019
BRANCO & GILLI,Norwegian,3,LONDON TOWN,41,2019
LUKAS GRAHAM,English,4,LIE,41,2019
TRAVIS SCOTT,English,5,HIGHEST IN THE ROOM,41,2019
POST MALONE,English,6,CIRCLES,41,2019
KESI FEAT. GILLI,French,7,BDK,41,2019
LEWIS CAPALDI,English,8,SOMEONE YOU LOVED,41,2019
SHAWN MENDES & CAMILA CABELLO,English,9,SEÑORITA,41,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,10,ENDNU,41,2019
REGARD,English,11,RIDE IT,41,2019
JOSEF OG ELIAS,Danish,12,SHORTY RINGER,41,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,13,"10,000 HOURS",41,2019
ED SHEERAN FEAT. KHALID,English,14,BEAUTIFUL PEOPLE,41,2019
RASMUS SEEBACH,Danish,15,LOVESONG,41,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,16,EN SANG,41,2019
RASMUS SEEBACH,Danish,17,BEAUTIFUL,41,2019
SPECKTORS FEAT. NONSENS,Danish,18,UNZ UNZ,41,2019
GILLI FEAT. BRANCO,Norwegian,19,CULO,41,2019
SUSPEKT,Danish,20,GONZO,41,2019
TESSA,Danish,21,BEN,41,2019
SAM SMITH,English,22,HOW DO YOU SLEEP?,41,2019
GILLI,Norwegian,23,VAI AMOR,41,2019
JIMILIAN & FOULI,English,24,MONTE CARLO,41,2019
LIL TECCA,English,25,RANSOM,41,2019
ED SHEERAN & JUSTIN BIEBER,English,26,I DON´T CARE,41,2019
POST MALONE,English,27,HOLLYWOOD´S BLEEDING,41,2019
THE MINDS OF 99,English,28,"1,2,3,4",41,2019
LADY GAGA & BRADLEY COOPER,English,29,SHALLOW,41,2019
HARRY STYLES,English,30,LIGHTS UP,41,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,31,BAD GUY (ORG.?REMIX),41,2019
ICEKIID,Danish,32,CINDERELLA,41,2019
JAMAIKA,Danish,33,UFØDTE,41,2019
MAROON 5,English,34,MEMORIES,41,2019
ED SHEERAN FEAT CAMILA CABELLO & CARDI B,English,35,SOUTH OF THE BORDER,41,2019
KYGO & WHITNEY HOUSTON,English,36,HIGHER LOVE,41,2019
TOPGUNN FEAT. BENJAMIN HAV,Danish,37,NIK & JAY,41,2019
GILLI FEAT. NODE,Danish,38,INGENTING AT SIGE,41,2019
CITYBOIS,Danish,39,FINDE TILBAGE,41,2019
STEPZ,Danish,40,CINCO DE MAYO,41,2019
NODE,Danish,1,SUPER MARIO,42,2019
TONES AND I,English,2,DANCE MONKEY,42,2019
BRANCO & GILLI,Norwegian,3,LONDON TOWN,42,2019
LUKAS GRAHAM,English,4,LIE,42,2019
POST MALONE,English,5,CIRCLES,42,2019
TRAVIS SCOTT,English,6,HIGHEST IN THE ROOM,42,2019
LEWIS CAPALDI,English,7,SOMEONE YOU LOVED,42,2019
REGARD,English,8,RIDE IT,42,2019
KESI FEAT. GILLI,French,9,BDK,42,2019
TESSA,Danish,10,BEN,42,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,11,ENDNU,42,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,12,"10,000 HOURS",42,2019
SHAWN MENDES & CAMILA CABELLO,English,13,SEÑORITA,42,2019
ED SHEERAN FEAT. KHALID,English,14,BEAUTIFUL PEOPLE,42,2019
RASMUS SEEBACH,Danish,15,LOVESONG,42,2019
JIMILIAN & FOULI,English,16,MONTE CARLO,42,2019
JOSEF OG ELIAS,Danish,17,SHORTY RINGER,42,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,18,EN SANG,42,2019
SUSPEKT,Danish,19,GONZO,42,2019
RASMUS SEEBACH,Danish,20,BEAUTIFUL,42,2019
SAM SMITH,English,21,HOW DO YOU SLEEP?,42,2019
GILLI FEAT. BRANCO,Norwegian,22,CULO,42,2019
SPECKTORS FEAT. NONSENS,Danish,23,UNZ UNZ,42,2019
GILLI,Norwegian,24,VAI AMOR,42,2019
ED SHEERAN & JUSTIN BIEBER,English,25,I DON´T CARE,42,2019
MAROON 5,English,26,MEMORIES,42,2019
AMAL,Danish,27,SOM DU SMILER,42,2019
POST MALONE,English,28,HOLLYWOOD´S BLEEDING,42,2019
LADY GAGA & BRADLEY COOPER,English,29,SHALLOW,42,2019
ED SHEERAN FEAT CAMILA CABELLO & CARDI B,English,30,SOUTH OF THE BORDER,42,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,31,BAD GUY (ORG.?REMIX),42,2019
LIL TECCA,English,32,RANSOM,42,2019
HARRY STYLES,English,33,LIGHTS UP,42,2019
SLEIMAN FEAT. GILLI  & 6IX9INE,English,34,R.E.D.,42,2019
KYGO & WHITNEY HOUSTON,English,35,HIGHER LOVE,42,2019
JAMAIKA,Danish,36,UFØDTE,42,2019
GILLI FEAT. NODE,Danish,37,INGENTING AT SIGE,42,2019
BLACKBEAR,English,38,HOT GIRL BUMMER,42,2019
THE MINDS OF 99,English,39,"1,2,3,4",42,2019
ICEKIID,Danish,40,CINDERELLA,42,2019
NODE,Danish,1,SUPER MARIO,43,2019
TONES AND I,English,2,DANCE MONKEY,43,2019
BRANCO & GILLI,Norwegian,3,LONDON TOWN,43,2019
LUKAS GRAHAM,English,4,LIE,43,2019
TESSA,Danish,5,BEN,43,2019
POST MALONE,English,6,CIRCLES,43,2019
REGARD,English,7,RIDE IT,43,2019
SELENA GOMEZ,English,8,LOSE YOU TO LOVE ME,43,2019
LEWIS CAPALDI,English,9,SOMEONE YOU LOVED,43,2019
TRAVIS SCOTT,English,10,HIGHEST IN THE ROOM,43,2019
KANYE WEST,English,11,FOLLOW GOD,43,2019
KESI FEAT. GILLI,French,12,BDK,43,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,13,"10,000 HOURS",43,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,14,ENDNU,43,2019
SHAWN MENDES & CAMILA CABELLO,English,15,SEÑORITA,43,2019
ED SHEERAN FEAT. KHALID,English,16,BEAUTIFUL PEOPLE,43,2019
RASMUS SEEBACH,Danish,17,LOVESONG,43,2019
JIMILIAN & FOULI,English,18,MONTE CARLO,43,2019
JOSEF OG ELIAS,Danish,19,SHORTY RINGER,43,2019
MAROON 5,English,20,MEMORIES,43,2019
RASMUS SEEBACH,Danish,21,BEAUTIFUL,43,2019
SUSPEKT,Danish,22,GONZO,43,2019
GILLI,Norwegian,23,VAI AMOR,43,2019
GILLI FEAT. BRANCO,Norwegian,24,CULO,43,2019
KANYE WEST,English,25,SELAH,43,2019
SPECKTORS FEAT. NONSENS,Danish,26,UNZ UNZ,43,2019
SAM SMITH,English,27,HOW DO YOU SLEEP?,43,2019
KANYE WEST,English,28,CLOSED ON SUNDAY,43,2019
ED SHEERAN & JUSTIN BIEBER,English,29,I DON´T CARE,43,2019
ED SHEERAN FEAT CAMILA CABELLO & CARDI B,English,30,SOUTH OF THE BORDER,43,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,31,EN SANG,43,2019
BLACKBEAR,English,32,HOT GIRL BUMMER,43,2019
AMAL,Danish,33,SOM DU SMILER,43,2019
KANYE WEST,English,34,ON GOD,43,2019
POST MALONE,English,35,HOLLYWOOD´S BLEEDING,43,2019
KANYE WEST FEAT. TY DOLLA $IGN,English,36,EVERYTHING WE NEED,43,2019
KANYE WEST FEAT. CLIPSE & KENNY G,English,37,USE THIS GOSPEL,43,2019
LADY GAGA & BRADLEY COOPER,English,38,SHALLOW,43,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,39,BAD GUY (ORG.?REMIX),43,2019
HARRY STYLES,English,40,LIGHTS UP,43,2019
BRANCO & GILLI,Norwegian,1,VERDEN VENDER,44,2019
TONES AND I,English,2,DANCE MONKEY,44,2019
NODE,Danish,3,SUPER MARIO,44,2019
BRANCO & GILLI,Norwegian,4,LONDON TOWN,44,2019
LUKAS GRAHAM,English,5,LIE,44,2019
REGARD,English,6,RIDE IT,44,2019
TESSA,Danish,7,BEN,44,2019
POST MALONE,English,8,CIRCLES,44,2019
LEWIS CAPALDI,English,9,SOMEONE YOU LOVED,44,2019
SELENA GOMEZ,English,10,LOSE YOU TO LOVE ME,44,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,11,"10,000 HOURS",44,2019
KESI FEAT. GILLI,French,12,BDK,44,2019
TRAVIS SCOTT,English,13,HIGHEST IN THE ROOM,44,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,14,ENDNU,44,2019
DUA LIPA,English,15,DON´T START NOW,44,2019
JIMILIAN & FOULI,English,16,MONTE CARLO,44,2019
ED SHEERAN FEAT. KHALID,English,17,BEAUTIFUL PEOPLE,44,2019
SHAWN MENDES & CAMILA CABELLO,English,18,SEÑORITA,44,2019
MAROON 5,English,19,MEMORIES,44,2019
RASMUS SEEBACH,Danish,20,LOVESONG,44,2019
ZK,Danish,21,UDSIGT,44,2019
BLACKBEAR,English,22,HOT GIRL BUMMER,44,2019
JOSEF OG ELIAS,Danish,23,SHORTY RINGER,44,2019
SUSPEKT,Danish,24,GONZO,44,2019
KANYE WEST,English,25,FOLLOW GOD,44,2019
GILLI,Norwegian,26,VAI AMOR,44,2019
ED SHEERAN FEAT CAMILA CABELLO & CARDI B,English,27,SOUTH OF THE BORDER,44,2019
GILLI FEAT. BRANCO,Norwegian,28,CULO,44,2019
SAM SMITH,English,29,HOW DO YOU SLEEP?,44,2019
AMAL,Danish,30,SOM DU SMILER,44,2019
ED SHEERAN & JUSTIN BIEBER,English,31,I DON´T CARE,44,2019
BRO,Norwegian,32,IGEN I ÅR,44,2019
SPECKTORS FEAT. NONSENS,Danish,33,UNZ UNZ,44,2019
RASMUS SEEBACH,Danish,34,BEAUTIFUL,44,2019
EMIL STABIL FEAT. GUCCI MANE,Danish,35,EN SANG,44,2019
LIZZO,English,36,GOOD AS HELL,44,2019
BILLIE EILISH WITH JUSTIN BIEBER,English,37,BAD GUY (ORG.?REMIX),44,2019
LADY GAGA & BRADLEY COOPER,English,38,SHALLOW,44,2019
POST MALONE,English,39,HOLLYWOOD´S BLEEDING,44,2019
GILLI FEAT. NODE,Danish,40,INGENTING AT SIGE,44,2019
BRANCO & GILLI,Norwegian,1,VERDEN VENDER,45,2019
TONES AND I,English,2,DANCE MONKEY,45,2019
NODE,Danish,3,SUPER MARIO,45,2019
BRANCO & GILLI,Norwegian,4,LONDON TOWN,45,2019
BENNY JAMZ,Danish,5,BALOU,45,2019
REGARD,English,6,RIDE IT,45,2019
TESSA,Danish,7,BEN,45,2019
LUKAS GRAHAM,English,8,LIE,45,2019
LEWIS CAPALDI,English,9,SOMEONE YOU LOVED,45,2019
POST MALONE,English,10,CIRCLES,45,2019
SELENA GOMEZ,English,11,LOSE YOU TO LOVE ME,45,2019
DUA LIPA,English,12,DON´T START NOW,45,2019
RASMUS SEEBACH,Danish,13,LOVESONG,45,2019
DAN ? SHAY WITH JUSTIN BIEBER,English,14,"10,000 HOURS",45,2019
TRAVIS SCOTT,English,15,HIGHEST IN THE ROOM,45,2019
KESI FEAT. GILLI,French,16,BDK,45,2019
MAROON 5,English,17,MEMORIES,45,2019
"STEPZ FEAT. GILLI, BENNY JAMZ & BRANCO",Danish,18,ENDNU,45,2019
ED SHEERAN FEAT. KHALID,English,19,BEAUTIFUL PEOPLE,45,2019
