artist,language,position,title,week,year
Uno Svenningsson,Norwegian,9,Det Blir Ljusare Igen,51,2018
Tomas Andersson Wij,Swedish,10,När Solen Färgar Juninatten,51,2018
First Aid Kit,English,1,Fireworks,52,2018
Magnus Uggla,Swedish,2,Århundradets Jul,52,2018
Molly Sandén,Swedish,3,Större,52,2018
Smith & Thell + Swedish Jam Factory,English,4,Forgive Me Friend,52,2018
Takida,English,5,Master,52,2018
Robyn,English,6,Missing U,52,2018
Uno Svenningsson,Norwegian,7,Det Blir Ljusare Igen,52,2018
Zara Larsson,English,8,Ruin My Life,52,2018
Miss Li,English,9,Beautiful,52,2018
Tomas Andersson Wij,Swedish,10,När Solen Färgar Juninatten,52,2018
Molly Sandén,Swedish,1,Större,1,2019
Zara Larsson,English,2,Ruin My Life,1,2019
Smith & Thell + Swedish Jam Factory,English,3,Forgive Me Friend,1,2019
Takida,English,4,Master,1,2019
Miss Li,English,5,Beautiful,1,2019
Tomas Andersson Wij,Swedish,6,När Solen Färgar Juninatten,1,2019
Uno Svenningsson,Norwegian,7,Det Blir Ljusare Igen,1,2019
Robyn,English,8,Missing U,1,2019
Magnus Uggla,Swedish,9,Århundradets Jul,1,2019
Peter Jöback,English,10,Shape Of You,1,2019
Molly Sandén,Swedish,1,Större,2,2019
Robyn,English,2,Missing U,2,2019
Zara Larsson,English,3,Ruin My Life,2,2019
Smith & Thell + Swedish Jam Factory,English,4,Forgive Me Friend,2,2019
Tomas Andersson Wij,Swedish,5,När Solen Färgar Juninatten,2,2019
Takida,English,6,Master,2,2019
Miss Li,English,7,Beautiful,2,2019
Uno Svenningsson,Norwegian,8,Det Blir Ljusare Igen,2,2019
Peter Jöback,English,9,Shape Of You,2,2019
Miss Li,Swedish,10,Den Vintertid Nu Kommer,2,2019
Robyn,English,1,Missing U,3,2019
Smith & Thell + Swedish Jam Factory,English,2,Forgive Me Friend,3,2019
Molly Sandén,Swedish,3,Större,3,2019
Takida,English,4,Master,3,2019
Zara Larsson,English,5,Ruin My Life,3,2019
Tomas Andersson Wij,Swedish,6,När Solen Färgar Juninatten,3,2019
CajsaStina Åkerström,Swedish,7,Om Det Var Du,3,2019
Miss Li,Swedish,8,Den Vintertid Nu Kommer,3,2019
Miss Li,English,9,Beautiful,3,2019
Uno Svenningsson,Norwegian,10,Det Blir Ljusare Igen,3,2019
Smith & Thell + Swedish Jam Factory,English,1,Forgive Me Friend,4,2019
Takida,English,2,Master,4,2019
Zara Larsson,English,3,Ruin My Life,4,2019
Molly Sandén,Swedish,4,Större,4,2019
CajsaStina Åkerström,Swedish,5,Om Det Var Du,4,2019
Miss Li,Swedish,6,Den Vintertid Nu Kommer,4,2019
Tomas Andersson Wij,Swedish,7,När Solen Färgar Juninatten,4,2019
Miss Li,English,8,Beautiful,4,2019
Uno Svenningsson,Norwegian,9,Det Blir Ljusare Igen,4,2019
Robyn,English,10,Missing U,4,2019
Smith & Thell + Swedish Jam Factory,English,1,Forgive Me Friend,5,2019
Molly Sandén,Swedish,2,Större,5,2019
Zara Larsson,English,3,Ruin My Life,5,2019
Takida,English,4,Master,5,2019
Tomas Andersson Wij,Swedish,5,När Solen Färgar Juninatten,5,2019
CajsaStina Åkerström,Swedish,6,Om Det Var Du,5,2019
Uno Svenningsson,Norwegian,7,Det Blir Ljusare Igen,5,2019
Linnea Henriksson,Swedish,8,Den Stora Dagen,5,2019
Robyn,English,9,Missing U,5,2019
Miss Li,English,10,Beautiful,5,2019
Smith & Thell + Swedish Jam Factory,English,1,Forgive Me Friend,6,2019
Miss Li,English,2,Beautiful,6,2019
Takida,English,3,Master,6,2019
Molly Sandén,Swedish,4,Större,6,2019
Zara Larsson,English,5,Ruin My Life,6,2019
Linnea Henriksson,Swedish,6,Den Stora Dagen,6,2019
Robyn,English,7,Missing U,6,2019
CajsaStina Åkerström,Swedish,8,Om Det Var Du,6,2019
Uno Svenningsson,Norwegian,9,Det Blir Ljusare Igen,6,2019
Tomas Andersson Wij,Swedish,10,När Solen Färgar Juninatten,6,2019
Smith & Thell + Swedish Jam Factory,English,1,Forgive Me Friend,7,2019
Robyn,English,2,Missing U,7,2019
Molly Sandén,Swedish,3,Större,7,2019
Anna Bergendahl,English,4,Ashes To Ashes,7,2019
Takida,English,5,Master,7,2019
Zara Larsson,English,6,Ruin My Life,7,2019
Miss Li,English,7,Beautiful,7,2019
CajsaStina Åkerström,Swedish,8,Om Det Var Du,7,2019
Linnea Henriksson,Swedish,9,Den Stora Dagen,7,2019
Tomas Andersson Wij,Swedish,10,När Solen Färgar Juninatten,7,2019
Takida,English,1,Master,8,2019
Smith & Thell + Swedish Jam Factory,English,2,Forgive Me Friend,8,2019
Molly Sandén,Swedish,3,Sand,8,2019
Miss Li,English,4,Beautiful,8,2019
Robyn,English,5,Missing U,8,2019
Anna Bergendahl,English,6,Ashes To Ashes,8,2019
Linnea Henriksson,Swedish,7,Den Stora Dagen,8,2019
Tomas Andersson Wij,Swedish,8,När Solen Färgar Juninatten,8,2019
Zara Larsson,English,9,Ruin My Life,8,2019
CajsaStina Åkerström,Swedish,10,Om Det Var Du,8,2019
Anna Bergendahl,English,1,Ashes To Ashes,9,2019
Molly Sandén,Swedish,2,Sand,9,2019
Zara Larsson,English,3,Ruin My Life,9,2019
Smith & Thell + Swedish Jam Factory,English,4,Forgive Me Friend,9,2019
Takida,English,5,Master,9,2019
Linnea Henriksson,Swedish,6,Den Stora Dagen,9,2019
Robyn,English,7,Missing U,9,2019
Miss Li,English,8,Beautiful,9,2019
CajsaStina Åkerström,Swedish,9,Om Det Var Du,9,2019
Tomas Andersson Wij,Swedish,10,När Solen Färgar Juninatten,9,2019
Anna Bergendahl,English,1,Ashes To Ashes,10,2019
John Lundvik,English,2,Too Late For Love,10,2019
Smith & Thell + Swedish Jam Factory,English,3,Forgive Me Friend,10,2019
Molly Sandén,Swedish,4,Sand,10,2019
Takida,English,5,Master,10,2019
CajsaStina Åkerström,Swedish,6,Om Det Var Du,10,2019
Robyn,English,7,Missing U,10,2019
Miss Li,English,8,Beautiful,10,2019
Tomas Andersson Wij,Swedish,9,När Solen Färgar Juninatten,10,2019
Linnea Henriksson,Swedish,10,Den Stora Dagen,10,2019
John Lundvik,English,1,Too Late For Love,11,2019
Anna Bergendahl,English,2,Ashes To Ashes,11,2019
Robyn,English,3,Missing U,11,2019
Molly Sandén,Swedish,4,Sand,11,2019
Jon Henrik Fjällgren,Swedish,5,Norrsken,11,2019
Linnea Henriksson,Swedish,6,Den Stora Dagen,11,2019
Miss Li,English,7,Beautiful,11,2019
Hanna Ferm/LIAMOO,English,8,Hold You,11,2019
Smith & Thell + Swedish Jam Factory,English,9,Forgive Me Friend,11,2019
Takida,English,10,Master,11,2019
John Lundvik,English,1,Too Late For Love,12,2019
Anna Bergendahl,English,2,Ashes To Ashes,12,2019
Linnea Henriksson,Swedish,3,Den Stora Dagen,12,2019
Takida,English,4,Master,12,2019
Arvingarna,Swedish,5,I Do,12,2019
Molly Sandén,Swedish,6,Sand,12,2019
Jon Henrik Fjällgren,Swedish,7,Norrsken,12,2019
Robyn,English,8,Missing U,12,2019
Smith & Thell + Swedish Jam Factory,English,9,Forgive Me Friend,12,2019
Laleh,Swedish,10,Tack Förlåt,12,2019
John Lundvik,English,1,Too Late For Love,13,2019
Anna Bergendahl,English,2,Ashes To Ashes,13,2019
Laleh,Swedish,3,Tack Förlåt,13,2019
Arvingarna,Swedish,4,I Do,13,2019
Jon Henrik Fjällgren,Swedish,5,Norrsken,13,2019
Molly Sandén,Swedish,6,Sand,13,2019
Robyn,English,7,Missing U,13,2019
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,13,2019
Linnea Henriksson,Swedish,9,Den Stora Dagen,13,2019
Takida,English,10,Master,13,2019
John Lundvik,English,1,Too Late For Love,14,2019
Anna Bergendahl,English,2,Ashes To Ashes,14,2019
Takida,English,3,Master,14,2019
Arvingarna,Swedish,4,I Do,14,2019
Jon Henrik Fjällgren,Swedish,5,Norrsken,14,2019
Laleh,Swedish,6,Tack Förlåt,14,2019
Smith & Thell + Swedish Jam Factory,English,7,Forgive Me Friend,14,2019
Molly Sandén,Swedish,8,Sand,14,2019
Linnea Henriksson,Swedish,9,Den Stora Dagen,14,2019
Jill Johnson,English,10,Is It Hard Being A Man,14,2019
John Lundvik,English,1,Too Late For Love,15,2019
Mohombi,English,2,Hello,15,2019
Zara Larsson,English,3,Don't Worry Bout Me,15,2019
Mabel,English,4,Don't Call Me Up,15,2019
Hanna Ferm/LIAMOO,English,5,Hold You,15,2019
Anna Bergendahl,English,6,Ashes To Ashes,15,2019
Smith & Thell + Swedish Jam Factory,English,7,Forgive Me Friend,15,2019
Veronica Maggio,Swedish,8,Kurt Cobain,15,2019
Molly Sandén,Swedish,9,Sand,15,2019
Kygo & Sandro Cavazza,English,10,Happy Now,15,2019
John Lundvik,English,1,Too Late For Love,16,2019
Hanna Ferm/LIAMOO,English,2,Hold You,16,2019
Avicii & Aloe Blacc,English,3,SOS,16,2019
Mabel,English,4,Don't Call Me Up,16,2019
Zara Larsson,English,5,Don't Worry Bout Me,16,2019
Mohombi,English,6,Hello,16,2019
Anna Bergendahl,English,7,Ashes To Ashes,16,2019
Veronica Maggio,Swedish,8,Kurt Cobain,16,2019
Smith & Thell + Swedish Jam Factory,English,9,Forgive Me Friend,16,2019
Molly Sandén,Swedish,10,Sand,16,2019
Avicii & Aloe Blacc,English,1,SOS,17,2019
John Lundvik,English,2,Too Late For Love,17,2019
Zara Larsson,English,3,Don't Worry Bout Me,17,2019
Mabel,English,4,Don't Call Me Up,17,2019
Mohombi,English,4,Hello,17,2019
Hanna Ferm/LIAMOO,English,6,Hold You,17,2019
Veronica Maggio,Swedish,7,Kurt Cobain,17,2019
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,17,2019
Anna Bergendahl,English,9,Ashes To Ashes,17,2019
Molly Sandén,Swedish,10,Sand,17,2019
Avicii & Aloe Blacc,English,1,SOS,18,2019
Zara Larsson,English,2,Don't Worry Bout Me,18,2019
John Lundvik,English,3,Too Late For Love,18,2019
Hanna Ferm/LIAMOO,English,4,Hold You,18,2019
Mohombi,English,5,Hello,18,2019
Mabel,English,5,Don't Call Me Up,18,2019
Veronica Maggio,Swedish,7,Kurt Cobain,18,2019
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,18,2019
Anna Bergendahl,English,9,Ashes To Ashes,18,2019
Molly Sandén,Swedish,10,Sand,18,2019
John Lundvik,English,1,Too Late For Love,19,2019
Avicii & Aloe Blacc,English,2,SOS,19,2019
Zara Larsson,English,3,Don't Worry Bout Me,19,2019
Mabel,English,4,Don't Call Me Up,19,2019
Hanna Ferm/LIAMOO,English,5,Hold You,19,2019
Anna Bergendahl,English,6,Ashes To Ashes,19,2019
Mohombi,English,7,Hello,19,2019
Måns Zelmerlöw & Dotter,English,8,Walk With Me,19,2019
Veronica Maggio,Swedish,9,Kurt Cobain,19,2019
Molly Sandén,Swedish,10,Den Som E Den,19,2019
Avicii & Aloe Blacc,English,1,SOS,20,2019
John Lundvik,English,2,Too Late For Love,20,2019
Mabel,English,3,Don't Call Me Up,20,2019
Mohombi,English,4,Hello,20,2019
GAMMAL,Swedish,5,Blommor Där Du Står,20,2019
Zara Larsson,English,6,Don't Worry Bout Me,20,2019
Anna Bergendahl,English,7,Ashes To Ashes,20,2019
Veronica Maggio,Swedish,8,Kurt Cobain,20,2019
Darin,Swedish,9,Hög,20,2019
Mares,Swedish,10,Sunnanvind,20,2019
Avicii & Aloe Blacc,English,1,SOS,21,2019
John Lundvik,English,2,Too Late For Love,21,2019
Mabel,English,3,Don't Call Me Up,21,2019
Miriam Bryant,Swedish,4,Du Med Dig,21,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,21,2019
Molly Sandén,Swedish,6,Den Som E Den,21,2019
Darin,Swedish,7,Hög,21,2019
GAMMAL,Swedish,8,Blommor Där Du Står,21,2019
Veronica Maggio,Swedish,9,Tillfälligheter,21,2019
Victor Crone,English,9,Storm,21,2019
Avicii & Aloe Blacc,English,1,SOS,22,2019
John Lundvik,English,2,Too Late For Love,22,2019
Mabel,English,3,Don't Call Me Up,22,2019
"Avicii, Agnes, Vargas & Lagola",English,4,Tough Love,22,2019
Miriam Bryant,Swedish,5,Du Med Dig,22,2019
Mares,Swedish,6,Sunnanvind,22,2019
Molly Sandén,Swedish,7,Sand,22,2019
Victor Crone,English,8,Storm,22,2019
Mohombi,English,9,Hello,22,2019
Smith & Thell + Swedish Jam Factory,English,10,Forgive Me Friend,22,2019
Avicii & Aloe Blacc,English,1,SOS,23,2019
John Lundvik,English,2,Too Late For Love,23,2019
Mabel,English,3,Don't Call Me Up,23,2019
"Avicii, Agnes, Vargas & Lagola",English,4,Tough Love,23,2019
Mares,Swedish,5,Sunnanvind,23,2019
Anna Bergendahl,English,6,Ashes To Ashes,23,2019
Molly Sandén,Swedish,7,Den Som E Den,23,2019
Darin,Swedish,8,Hög,23,2019
GAMMAL,Swedish,8,Blommor Där Du Står,23,2019
Veronica Maggio,Swedish,10,Kurt Cobain,23,2019
Avicii & Aloe Blacc,English,1,SOS,24,2019
Mares,Swedish,2,Sunnanvind,24,2019
John Lundvik,English,3,Too Late For Love,24,2019
Molly Sandén,Swedish,4,Den Som E Den,24,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,24,2019
Veronica Maggio,Swedish,6,Tillfälligheter,24,2019
Mabel,English,7,Don't Call Me Up,24,2019
Miriam Bryant,Swedish,8,Du Med Dig,24,2019
Victor Crone,English,9,Storm,24,2019
Molly Sandén,Swedish,10,Sand,24,2019
Avicii & Aloe Blacc,English,1,SOS,25,2019
"Avicii, Agnes, Vargas & Lagola",English,2,Tough Love,25,2019
Veronica Maggio,Swedish,3,Tillfälligheter,25,2019
Molly Sandén,Swedish,4,Den Som E Den,25,2019
Mares,Swedish,5,Sunnanvind,25,2019
Mabel,English,6,Don't Call Me Up,25,2019
Anna Bergendahl,English,7,Ashes To Ashes,25,2019
GAMMAL,Swedish,8,Blommor Där Du Står,25,2019
Miriam Bryant,Swedish,9,Du Med Dig,25,2019
Victor Crone,English,10,Storm,25,2019
Avicii & Aloe Blacc,English,1,SOS,26,2019
Mares,Swedish,2,Sunnanvind,26,2019
Veronica Maggio,Swedish,3,Tillfälligheter,26,2019
Mabel,English,4,Don't Call Me Up,26,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,26,2019
Avicii,English,6,Heaven,26,2019
Victor Crone,English,7,Storm,26,2019
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,26,2019
Molly Sandén,Swedish,9,Den Som E Den,26,2019
John Lundvik,English,10,Too Late For Love,26,2019
Avicii & Aloe Blacc,English,1,SOS,27,2019
Mares,Swedish,2,Sunnanvind,27,2019
Mabel,English,3,Don't Call Me Up,27,2019
"Avicii, Agnes, Vargas & Lagola",English,4,Tough Love,27,2019
Veronica Maggio,Swedish,5,Tillfälligheter,27,2019
Avicii,English,6,Heaven,27,2019
Molly Sandén,Swedish,7,Den Som E Den,27,2019
John Lundvik,English,8,Too Late For Love,27,2019
Lena Philipsson,Swedish,9,Maria Magdalena,27,2019
GAMMAL,Swedish,10,Sånger Från Förut,27,2019
Avicii & Aloe Blacc,English,1,SOS,28,2019
"Avicii, Agnes, Vargas & Lagola",English,2,Tough Love,28,2019
Mares,Swedish,3,Sunnanvind,28,2019
Mabel,English,4,Don't Call Me Up,28,2019
Veronica Maggio,Swedish,5,Tillfälligheter,28,2019
Avicii,English,6,Heaven,28,2019
Molly Sandén,Swedish,7,Den Som E Den,28,2019
Sandro Cavazza,English,8,Enemy,28,2019
Anna Bergendahl,English,9,Ashes To Ashes,28,2019
GAMMAL,Swedish,10,Sånger Från Förut,28,2019
Avicii & Aloe Blacc,English,1,SOS,29,2019
Mares,Swedish,2,Sunnanvind,29,2019
"Avicii, Agnes, Vargas & Lagola",English,3,Tough Love,29,2019
Avicii,English,4,Heaven,29,2019
Veronica Maggio,Swedish,5,Tillfälligheter,29,2019
Mabel,English,6,Don't Call Me Up,29,2019
Sandro Cavazza,English,7,Enemy,29,2019
Lena Philipsson,Swedish,8,Maria Magdalena,29,2019
Molly Sandén,Swedish,9,Den Som E Den,29,2019
John Lundvik,English,10,Too Late For Love,29,2019
Mares,Swedish,1,Sunnanvind,30,2019
"Avicii, Agnes, Vargas & Lagola",English,2,Tough Love,30,2019
Avicii & Aloe Blacc,English,3,SOS,30,2019
Veronica Maggio,Swedish,4,Tillfälligheter,30,2019
Mabel,English,5,Don't Call Me Up,30,2019
Sandro Cavazza,English,6,Enemy,30,2019
Avicii,English,7,Heaven,30,2019
Lena Philipsson,Swedish,8,Maria Magdalena,30,2019
Veronica Maggio,Swedish,9,Kurt Cobain,30,2019
Victor Crone,English,10,Storm,30,2019
Mares,Swedish,1,Sunnanvind,31,2019
Veronica Maggio,Swedish,2,Tillfälligheter,31,2019
Avicii & Aloe Blacc,English,3,SOS,31,2019
"Avicii, Agnes, Vargas & Lagola",English,4,Tough Love,31,2019
Lena Philipsson,Swedish,5,Maria Magdalena,31,2019
Smith & Thell + Swedish Jam Factory,English,6,Forgive Me Friend,31,2019
Mabel,English,7,Don't Call Me Up,31,2019
Molly Sandén,Swedish,8,Den Som E Den,31,2019
Sandro Cavazza,English,9,Enemy,31,2019
Avicii,English,10,Heaven,31,2019
Veronica Maggio,Swedish,1,Tillfälligheter,32,2019
Mares,Swedish,2,Sunnanvind,32,2019
Mabel,English,3,Don't Call Me Up,32,2019
Avicii & Aloe Blacc,English,4,SOS,32,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,32,2019
Sandro Cavazza,English,6,Enemy,32,2019
Lena Philipsson,Swedish,7,Maria Magdalena,32,2019
Molly Sandén,Swedish,8,Den Som E Den,32,2019
GAMMAL,Swedish,9,Sånger Från Förut,32,2019
Avicii,English,10,Heaven,32,2019
Veronica Maggio,Swedish,1,Tillfälligheter,33,2019
Mares,Swedish,2,Sunnanvind,33,2019
Avicii & Aloe Blacc,English,3,SOS,33,2019
"Avicii, Agnes, Vargas & Lagola",English,4,Tough Love,33,2019
GAMMAL,Swedish,5,Sånger Från Förut,33,2019
Lena Philipsson,Swedish,6,Maria Magdalena,33,2019
Mabel,English,7,Don't Call Me Up,33,2019
Avicii,English,8,Heaven,33,2019
Molly Sandén,Swedish,9,Den Som E Den,33,2019
Sandro Cavazza,English,10,Enemy,33,2019
Mares,Swedish,1,Sunnanvind,34,2019
Mabel,English,2,Don't Call Me Up,34,2019
Veronica Maggio,Swedish,3,Tillfälligheter,34,2019
Avicii & Aloe Blacc,English,4,SOS,34,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,34,2019
Sandro Cavazza,English,6,Enemy,34,2019
Lena Philipsson,Swedish,6,Maria Magdalena,34,2019
GAMMAL,Swedish,8,Sånger Från Förut,34,2019
Avicii,English,9,Heaven,34,2019
Darin,Swedish,10,Finns Inga Ord,34,2019
Veronica Maggio,Swedish,1,Tillfälligheter,35,2019
Mares,Swedish,2,Sunnanvind,35,2019
Avicii & Aloe Blacc,English,3,SOS,35,2019
Mabel,English,4,Don't Call Me Up,35,2019
"Avicii, Agnes, Vargas & Lagola",English,5,Tough Love,35,2019
Lena Philipsson,Swedish,6,Maria Magdalena,35,2019
Avicii,English,7,Heaven,35,2019
Sandro Cavazza,English,8,Enemy,35,2019
GAMMAL,Swedish,9,Sånger Från Förut,35,2019
Darin,Swedish,10,Finns Inga Ord,35,2019
Veronica Maggio,Swedish,1,Tillfälligheter,36,2019
Mares,Swedish,2,Sunnanvind,36,2019
Avicii,English,3,Heaven,36,2019
Mabel,English,4,Don't Call Me Up,36,2019
Molly Sandén,Swedish,5,Den Som E Den,36,2019
"Avicii, Agnes, Vargas & Lagola",English,6,Tough Love,36,2019
Smith & Thell,English,7,Hotel Walls,36,2019
Lena Philipsson,Swedish,8,Maria Magdalena,36,2019
Avicii & Aloe Blacc,English,9,SOS,36,2019
GAMMAL,Swedish,10,Sånger Från Förut,36,2019
Mares,Swedish,1,Sunnanvind,37,2019
Veronica Maggio,Swedish,2,Tillfälligheter,37,2019
Smith & Thell,English,3,Hotel Walls,37,2019
Lena Philipsson,Swedish,4,Maria Magdalena,37,2019
Avicii & Aloe Blacc,English,5,SOS,37,2019
"Avicii, Agnes, Vargas & Lagola",English,6,Tough Love,37,2019
Avicii,English,7,Heaven,37,2019
GAMMAL,Swedish,8,Sånger Från Förut,37,2019
Sandro Cavazza,English,9,Enemy,37,2019
Miriam Bryant,Swedish,10,NERÅT / UPPÅT,37,2019
Smith & Thell,English,1,Hotel Walls,38,2019
Mares,Swedish,2,Sunnanvind,38,2019
Veronica Maggio,Swedish,3,Tillfälligheter,38,2019
Darin,Swedish,4,Finns Inga Ord,38,2019
Lena Philipsson,Swedish,5,Maria Magdalena,38,2019
GAMMAL,Swedish,6,Sånger Från Förut,38,2019
Mando Diao,English,7,Long Long Way,38,2019
Mabel,English,8,Don't Call Me Up,38,2019
Avicii & Aloe Blacc,English,9,SOS,38,2019
Miriam Bryant,Swedish,10,NERÅT / UPPÅT,38,2019
Veronica Maggio,Swedish,1,Tillfälligheter,39,2019
Smith & Thell,English,2,Hotel Walls,39,2019
Avicii & Aloe Blacc,English,3,SOS,39,2019
Avicii,English,4,Heaven,39,2019
Mares,Swedish,5,Sunnanvind,39,2019
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,39,2019
Lena Philipsson,Swedish,7,Maria Magdalena,39,2019
GAMMAL,Swedish,8,Sånger Från Förut,39,2019
Mando Diao,English,9,Long Long Way,39,2019
Mabel,English,10,Don't Call Me Up,39,2019
Veronica Maggio,Swedish,1,Tillfälligheter,40,2019
Smith & Thell,English,2,Hotel Walls,40,2019
Avicii,English,3,Heaven,40,2019
Mares,Swedish,4,Sunnanvind,40,2019
Avicii & Aloe Blacc,English,5,SOS,40,2019
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,40,2019
Sandro Cavazza,English,7,Enemy,40,2019
Mando Diao,English,8,Long Long Way,40,2019
Lena Philipsson,Swedish,9,Maria Magdalena,40,2019
Darin,Swedish,10,Finns Inga Ord,40,2019
Veronica Maggio,Swedish,1,Tillfälligheter,41,2019
Smith & Thell,English,2,Hotel Walls,41,2019
Avicii,English,3,Heaven,41,2019
Mares,Swedish,4,Sunnanvind,41,2019
Molly Sandén,Swedish,5,Det Bästa Kanske Inte Hänt Än,41,2019
"Avicii, Agnes, Vargas & Lagola",English,6,Tough Love,41,2019
Mando Diao,English,7,Long Long Way,41,2019
Lena Philipsson,Swedish,8,Maria Magdalena,41,2019
Sandro Cavazza,English,9,Enemy,41,2019
GAMMAL,Swedish,10,Sånger Från Förut,41,2019
Smith & Thell,English,1,Hotel Walls,42,2019
Molly Sandén,Swedish,2,Det Bästa Kanske Inte Hänt Än,42,2019
Veronica Maggio,Swedish,3,Tillfälligheter,42,2019
Sandro Cavazza,English,4,Enemy,42,2019
Mando Diao,English,5,Long Long Way,42,2019
Måns Zelmerlöw,English,6,Better Now,42,2019
Lena Philipsson,Swedish,7,Maria Magdalena,42,2019
Smith & Thell + Swedish Jam Factory,English,8,Forgive Me Friend,42,2019
Avicii & Aloe Blacc,English,9,SOS,42,2019
GAMMAL,Swedish,10,Sånger Från Förut,42,2019
Veronica Maggio,Swedish,1,Tillfälligheter,43,2019
Smith & Thell,English,2,Hotel Walls,43,2019
Molly Sandén,Swedish,3,Det Bästa Kanske Inte Hänt Än,43,2019
Mando Diao,English,4,Long Long Way,43,2019
Avicii,English,5,Heaven,43,2019
Måns Zelmerlöw,English,6,Better Now,43,2019
Lena Philipsson,Swedish,7,Maria Magdalena,43,2019
Jubël,English,8,Running Out Of Love,43,2019
Sandro Cavazza,English,9,Enemy,43,2019
Orup,German,10,Vakuum,43,2019
Smith & Thell,English,1,Hotel Walls,44,2019
Veronica Maggio,Swedish,2,Tillfälligheter,44,2019
Molly Sandén,Swedish,3,Det Bästa Kanske Inte Hänt Än,44,2019
Mando Diao,English,4,Long Long Way,44,2019
Jubël,English,5,Running Out Of Love,44,2019
Sandro Cavazza,English,6,Enemy,44,2019
Måns Zelmerlöw,English,7,Better Now,44,2019
Veronica Maggio,Swedish,8,Fiender Är Tråkigt,44,2019
Lena Philipsson,Swedish,9,Maria Magdalena,44,2019
Orup,German,10,Vakuum,44,2019
Smith & Thell,English,1,Hotel Walls,45,2019
Molly Sandén,Swedish,2,Det Bästa Kanske Inte Hänt Än,45,2019
Veronica Maggio,Swedish,3,Tillfälligheter,45,2019
Mando Diao,English,4,Long Long Way,45,2019
Måns Zelmerlöw,English,5,Better Now,45,2019
Nea,English,6,Some Say,45,2019
Jubël,English,7,Running Out Of Love,45,2019
Lena Philipsson,Swedish,8,Maria Magdalena,45,2019
Sandro Cavazza,English,9,Enemy,45,2019
Ana Diaz,Swedish,10,Bättre Sen,45,2019
Smith & Thell,English,1,Hotel Walls,46,2019
Veronica Maggio,Swedish,2,Tillfälligheter,46,2019
Miss Li,Swedish,3,Lev Nu Dö Sen,46,2019
Molly Sandén,Swedish,4,Det Bästa Kanske Inte Hänt Än,46,2019
Nea,English,5,Some Say,46,2019
Jubël,English,6,Running Out Of Love,46,2019
Måns Zelmerlöw,English,7,Better Now,46,2019
Avicii & Aloe Blacc,English,8,SOS,46,2019
Magnus Uggla,Swedish,9,Det Går Bra Nu,46,2019
Mando Diao,English,10,Long Long Way,46,2019
Miss Li,Swedish,1,Lev Nu Dö Sen,47,2019
Molly Sandén,Swedish,2,Det Bästa Kanske Inte Hänt Än,47,2019
Smith & Thell,English,3,Hotel Walls,47,2019
Nea,English,4,Some Say,47,2019
Magnus Uggla,Swedish,5,Det Går Bra Nu,47,2019
Veronica Maggio,Swedish,6,Tillfälligheter,47,2019
Jubël,English,7,Running Out Of Love,47,2019
Måns Zelmerlöw,English,8,Better Now,47,2019
Mando Diao,English,9,Long Long Way,47,2019
Danny Saucedo & Erik Segerstedt & Mattias Andréasson,Swedish,10,Hon Är Min,47,2019
Miss Li,Swedish,1,Lev Nu Dö Sen,48,2019
Smith & Thell,English,2,Hotel Walls,48,2019
Nea,English,3,Some Say,48,2019
Veronica Maggio,Swedish,4,Tillfälligheter,48,2019
Jubël,English,5,Running Out Of Love,48,2019
Molly Sandén,Swedish,6,Det Bästa Kanske Inte Hänt Än,48,2019
Magnus Uggla,Swedish,7,Det Går Bra Nu,48,2019
Måns Zelmerlöw,English,8,Better Now,48,2019
Mando Diao,English,9,Long Long Way,48,2019
Molly Hammar,English,10,Shortcuts (I Can't Wait),48,2019
Miss Li,Swedish,1,Lev Nu Dö Sen,49,2019
Smith & Thell,English,2,Hotel Walls,49,2019
Nea,English,3,Some Say,49,2019
Molly Sandén,Swedish,4,Det Bästa Kanske Inte Hänt Än,49,2019
Veronica Maggio,Swedish,5,Tillfälligheter,49,2019
Mando Diao,English,6,Long Long Way,49,2019
Jubël,English,7,Running Out Of Love,49,2019
Linnea Henriksson,Swedish,8,Fira Jul Med Mig,49,2019
Måns Zelmerlöw,English,9,Better Now,49,2019
Veronica Maggio,Swedish,10,Fiender Är Tråkigt,49,2019
Miss Li,Swedish,1,Lev Nu Dö Sen,50,2019
Nea,English,2,Some Say,50,2019
Linnea Henriksson,Swedish,3,Fira Jul Med Mig,50,2019
Mando Diao,English,4,Long Long Way,50,2019
Smith & Thell,English,5,Hotel Walls,50,2019
Magnus Uggla,Swedish,6,Det Går Bra Nu,50,2019
Danny Saucedo & Erik Segerstedt & Mattias Andréasson,Swedish,7,Hon Är Min,50,2019
Måns Zelmerlöw,English,8,Better Now,50,2019
