position,artist,title,year,week,language
9,Veronica Maggio,Tillfälligheter,2019,50,Swedish
10,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2019,50,Swedish
1,Nea,Some Say,2019,51,English
2,Miss Li,Lev Nu Dö Sen,2019,51,Swedish
3,Linnea Henriksson,Fira Jul Med Mig,2019,51,Swedish
4,Smith & Thell,Hotel Walls,2019,51,English
5,Mando Diao,Long Long Way,2019,51,English
6,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2019,51,Swedish
7,Magnus Uggla,Det Går Bra Nu,2019,51,Swedish
8,Veronica Maggio,Tillfälligheter,2019,51,Swedish
9,Jubël,Running Out Of Love,2019,51,English
10,Ana Diaz,Bättre Sen,2019,51,Swedish
1,Nea,Some Say,2019,52,English
2,Miss Li,Lev Nu Dö Sen,2019,52,Swedish
3,Smith & Thell,Hotel Walls,2019,52,English
4,Linnea Henriksson,Fira Jul Med Mig,2019,52,Swedish
5,Mando Diao,Long Long Way,2019,52,English
6,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2019,52,Swedish
7,Veronica Maggio,Tillfälligheter,2019,52,Swedish
8,Ulf Lundell,Stockholm I December,2019,52,Swedish
9,Jubël,Running Out Of Love,2019,52,English
10,Ana Diaz,Bättre Sen,2019,52,Swedish
1,Nea,Some Say,2020,1,English
2,Miss Li,Lev Nu Dö Sen,2020,1,Swedish
3,Smith & Thell,Hotel Walls,2020,1,English
4,Linnea Henriksson,Fira Jul Med Mig,2020,1,Swedish
5,Mando Diao,Long Long Way,2020,1,English
6,Veronica Maggio,Tillfälligheter,2020,1,Swedish
7,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,1,Swedish
8,Måns Zelmerlöw,Better Now,2020,1,English
9,Jubël,Running Out Of Love,2020,1,English
10,Ana Diaz,Bättre Sen,2020,1,Swedish
1,Nea,Some Say,2020,2,English
2,Miss Li,Lev Nu Dö Sen,2020,2,Swedish
3,Smith & Thell,Hotel Walls,2020,2,English
4,Mando Diao,Long Long Way,2020,2,English
5,Avicii & Aloe Blacc,SOS,2020,2,English
6,Veronica Maggio,Tillfälligheter,2020,2,Swedish
7,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,2,Swedish
8,Jubël,Running Out Of Love,2020,2,English
9,Magnus Uggla,Det Går Bra Nu,2020,2,Swedish
10,Ana Diaz,Bättre Sen,2020,2,Swedish
1,Miss Li,Lev Nu Dö Sen,2020,3,Swedish
2,Nea,Some Say,2020,3,English
3,Smith & Thell,Hotel Walls,2020,3,English
4,Veronica Maggio,Tillfälligheter,2020,3,Swedish
5,Jubël,Running Out Of Love,2020,3,English
6,Måns Zelmerlöw,One,2020,3,English
7,Mando Diao,Long Long Way,2020,3,English
8,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,3,Swedish
9,Danny Saucedo & Erik Segerstedt & Mattias Andréasson,Hon Är Min,2020,3,Swedish
10,Avicii & Aloe Blacc,SOS,2020,3,English
1,Miss Li,Lev Nu Dö Sen,2020,4,Swedish
2,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,4,Swedish
3,Smith & Thell,Hotel Walls,2020,4,English
4,Nea,Some Say,2020,4,English
5,Veronica Maggio,Tillfälligheter,2020,4,Swedish
6,Mando Diao,Long Long Way,2020,4,English
7,Molly Hammar,Shortcuts (I Can't Wait),2020,4,English
8,Jubël,Running Out Of Love,2020,4,English
9,Winona Oak,Let Me Know,2020,4,English
10,Avicii & Aloe Blacc,SOS,2020,4,English
1,Miss Li,Lev Nu Dö Sen,2020,5,Swedish
2,Nea,Some Say,2020,5,English
3,Måns Zelmerlöw,One,2020,5,English
4,Smith & Thell,Hotel Walls,2020,5,English
5,Mando Diao,Long Long Way,2020,5,English
6,Jubël,Running Out Of Love,2020,5,English
7,Agnes,Nothing Can Compare,2020,5,English
8,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,5,Swedish
9,Veronica Maggio,Tillfälligheter,2020,5,Swedish
10,Ana Diaz,Bättre Sen,2020,5,Swedish
1,Miss Li,Lev Nu Dö Sen,2020,6,Swedish
2,Nea,Some Say,2020,6,English
3,Victor Leksell,Svag,2020,6,Swedish
4,Smith & Thell,Hotel Walls,2020,6,English
5,Mando Diao,Long Long Way,2020,6,English
6,Jubël,Running Out Of Love,2020,6,English
7,Måns Zelmerlöw,One,2020,6,English
8,Smith & Thell + Swedish Jam Factory,Forgive Me Friend,2020,6,English
9,Sonja Aldén,Sluta Aldrig Gå,2020,6,Swedish
10,Veronica Maggio,Tillfälligheter,2020,6,Swedish
1,Miss Li,Lev Nu Dö Sen,2020,7,Swedish
2,Nea,Some Say,2020,7,English
3,Smith & Thell,Hotel Walls,2020,7,English
4,Victor Leksell,Svag,2020,7,Swedish
5,Mando Diao,Long Long Way,2020,7,English
6,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,7,Swedish
7,Smith & Thell + Swedish Jam Factory,Forgive Me Friend,2020,7,English
8,Måns Zelmerlöw,One,2020,7,English
9,Anna Bergendahl,Ashes To Ashes,2020,7,English
10,Smith & Thell,Goliath,2020,7,English
1,Nea,Some Say,2020,8,English
2,Victor Leksell,Svag,2020,8,Swedish
3,Miss Li,Lev Nu Dö Sen,2020,8,Swedish
4,Smith & Thell,Goliath,2020,8,English
5,Måns Zelmerlöw,One,2020,8,English
6,Darin,En Säng Av Rosor,2020,8,Swedish
7,Agnes,Goodlife,2020,8,English
8,Mando Diao,Long Long Way,2020,8,English
9,Molly Sandén,Det Bästa Kanske Inte Hänt Än,2020,8,Swedish
10,Bo Kaspers Orkester,Gud Ger Ingen Allt,2020,8,Swedish
1,Miss Li,Lev Nu Dö Sen,2020,9,Swedish
2,Nea,Some Say,2020,9,English
3,Victor Leksell,Svag,2020,9,Swedish
4,Smith & Thell,Goliath,2020,9,English
5,Paul Rey,Talking In My Sleep,2020,9,English
6,Darin,En Säng Av Rosor,2020,9,Swedish
7,Måns Zelmerlöw,One,2020,9,English
8,Jubël,Running Out Of Love,2020,9,English
9,Mando Diao,Long Long Way,2020,9,English
10,Victor Crone,Troubled Waters,2020,9,English
1,Dotter,Bulletproof,2020,10,English
2,Victor Leksell,Svag,2020,10,Swedish
3,Miss Li,Lev Nu Dö Sen,2020,10,Swedish
4,Hanna Ferm,Brave,2020,10,English
5,Anna Bergendahl,Kingdom Come,2020,10,English
6,Paul Rey,Talking In My Sleep,2020,10,English
7,Darin,En Säng Av Rosor,2020,10,Swedish
8,The Mamas,Move,2020,10,English
8,Robin Bengtsson,Take A Chance,2020,10,English
10,Victor Crone,Troubled Waters,2020,10,English
1,Miss Li,Lev Nu Dö Sen,2020,11,Swedish
2,Dotter,Bulletproof,2020,11,English
3,Darin,En Säng Av Rosor,2020,11,Swedish
4,Hanna Ferm,Brave,2020,11,English
5,Victor Leksell,Svag,2020,11,Swedish
6,Anna Bergendahl,Kingdom Come,2020,11,English
6,The Mamas,Move,2020,11,English
8,Smith & Thell,Goliath,2020,11,English
9,Paul Rey,Talking In My Sleep,2020,11,English
10,Miss Li,Komplicerad,2020,11,Swedish
1,Miss Li,Lev Nu Dö Sen,2020,12,Swedish
2,Dotter,Bulletproof,2020,12,English
3,The Mamas,Move,2020,12,English
4,Victor Leksell,Svag,2020,12,Swedish
5,Smith & Thell,Goliath,2020,12,English
6,Miss Li,Komplicerad,2020,12,Swedish
7,Hanna Ferm,Brave,2020,12,English
7,Anna Bergendahl,Kingdom Come,2020,12,English
9,Nea,Some Say,2020,12,English
10,Robin Bengtsson,Take A Chance,2020,12,English
1,The Mamas,Move,2020,13,English
2,Darin,En Säng Av Rosor,2020,13,Swedish
3,Dotter,Bulletproof,2020,13,English
4,Miss Li,Komplicerad,2020,13,Swedish
5,Anna Bergendahl,Kingdom Come,2020,13,English
6,Victor Leksell,Svag,2020,13,Swedish
7,Hanna Ferm,Brave,2020,13,English
8,Smith & Thell,Goliath,2020,13,English
9,Miriam Bryant,Nån Av Oss,2020,13,Swedish
10,Nea,Some Say,2020,13,English
1,Hanna Ferm,Brave,2020,14,English
2,Smith & Thell,Goliath,2020,14,English
3,Anna Bergendahl,Kingdom Come,2020,14,English
3,Dotter,Bulletproof,2020,14,English
5,Victor Leksell,Svag,2020,14,Swedish
6,Darin,En Säng Av Rosor,2020,14,Swedish
7,Nea,Some Say,2020,14,English
8,Miss Li,Komplicerad,2020,14,Swedish
9,Robin Bengtsson,Take A Chance,2020,14,English
10,The Mamas,Move,2020,14,English
1,Dotter,Bulletproof,2020,15,English
2,Darin,En Säng Av Rosor,2020,15,Swedish
3,Anna Bergendahl,Kingdom Come,2020,15,English
4,Hanna Ferm,Brave,2020,15,English
5,Victor Leksell,Svag,2020,15,Swedish
6,Håkan Hellström,Tillsammans I Mörker,2020,15,Swedish
7,The Mamas,Move,2020,15,English
8,Miss Li,Komplicerad,2020,15,Swedish
9,Smith & Thell,Goliath,2020,15,English
10,Robin Bengtsson,Take A Chance,2020,15,English
1,Dotter,Bulletproof,2020,16,English
2,Darin,En Säng Av Rosor,2020,16,Swedish
3,Hanna Ferm,Brave,2020,16,English
4,Smith & Thell,Goliath,2020,16,English
5,Victor Leksell,Svag,2020,16,Swedish
6,The Mamas,Move,2020,16,English
7,Miss Li,Komplicerad,2020,16,Swedish
8,Robin Bengtsson,Take A Chance,2020,16,English
9,Anna Bergendahl,Kingdom Come,2020,16,English
10,Håkan Hellström,Tillsammans I Mörker,2020,16,Swedish
1,Darin,En Säng Av Rosor,2020,17,Swedish
2,Dotter,Bulletproof,2020,17,English
3,Victor Leksell,Svag,2020,17,Swedish
4,The Mamas,Move,2020,17,English
5,Miss Li,Komplicerad,2020,17,Swedish
6,Hanna Ferm,Brave,2020,17,English
7,Anna Bergendahl,Kingdom Come,2020,17,English
8,Håkan Hellström,Tillsammans I Mörker,2020,17,Swedish
9,Smith & Thell,Goliath,2020,17,English
10,Robin Bengtsson,Take A Chance,2020,17,English
1,Victor Leksell,Svag,2020,18,Swedish
2,Darin,En Säng Av Rosor,2020,18,Swedish
3,Dotter,Bulletproof,2020,18,English
4,Smith & Thell,Goliath,2020,18,English
5,Miss Li,Komplicerad,2020,18,Swedish
6,Laleh,Det Kommer Bli Bra,2020,18,Swedish
7,Hanna Ferm,Brave,2020,18,English
8,Miriam Bryant,Nån Av Oss,2020,18,Swedish
9,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,18,English
10,Håkan Hellström,Tillsammans I Mörker,2020,18,Swedish
1,Dotter,Bulletproof,2020,19,English
2,Darin,En Säng Av Rosor,2020,19,Swedish
3,Victor Leksell,Svag,2020,19,Swedish
4,Smith & Thell,Goliath,2020,19,English
5,Laleh,Det Kommer Bli Bra,2020,19,Swedish
6,Miss Li,Komplicerad,2020,19,Swedish
7,Miriam Bryant,Nån Av Oss,2020,19,Swedish
8,The Mamas,Move,2020,19,English
9,Nea,Some Say,2020,19,English
10,Anna Bergendahl,Kingdom Come,2020,19,English
1,Smith & Thell,Goliath,2020,20,English
2,Victor Leksell,Svag,2020,20,Swedish
3,Dotter,Bulletproof,2020,20,English
4,Darin,En Säng Av Rosor,2020,20,Swedish
5,Laleh,Det Kommer Bli Bra,2020,20,Swedish
6,Miss Li,Komplicerad,2020,20,Swedish
7,The Mamas,Move,2020,20,English
8,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,20,English
9,Miriam Bryant,Nån Av Oss,2020,20,Swedish
10,Miss Li,Lev Nu Dö Sen,2020,20,Swedish
1,Victor Leksell,Svag,2020,21,Swedish
2,Laleh,Det Kommer Bli Bra,2020,21,Swedish
3,Darin,En Säng Av Rosor,2020,21,Swedish
4,Miss Li,Komplicerad,2020,21,Swedish
5,Smith & Thell,Goliath,2020,21,English
6,Dotter,Bulletproof,2020,21,English
7,Miriam Bryant,Nån Av Oss,2020,21,Swedish
8,Jubël,Someone,2020,21,English
9,Miss Li,Lev Nu Dö Sen,2020,21,Swedish
10,Mando Diao,Själens Skrubbsår,2020,21,Swedish
1,Miss Li,Komplicerad,2020,22,Swedish
2,Victor Leksell,Svag,2020,22,Swedish
3,Darin,En Säng Av Rosor,2020,22,Swedish
4,Smith & Thell,Goliath,2020,22,English
5,Laleh,Det Kommer Bli Bra,2020,22,Swedish
6,Jubël,Someone,2020,22,English
7,Miriam Bryant,Nån Av Oss,2020,22,Swedish
8,The Mamas,Move,2020,22,English
9,Miss Li,Lev Nu Dö Sen,2020,22,Swedish
10,Dotter,Bulletproof,2020,22,English
1,Miss Li,Komplicerad,2020,23,Swedish
2,Victor Leksell,Svag,2020,23,Swedish
3,Darin,En Säng Av Rosor,2020,23,Swedish
4,Smith & Thell,Goliath,2020,23,English
5,Laleh,Det Kommer Bli Bra,2020,23,Swedish
6,Jubël,Someone,2020,23,English
7,Hanna Ferm,Brave,2020,23,English
8,Miss Li,Lev Nu Dö Sen,2020,23,Swedish
9,Miriam Bryant,Nån Av Oss,2020,23,Swedish
10,Dotter,Bulletproof,2020,23,English
1,Victor Leksell,Svag,2020,24,Swedish
2,Darin,En Säng Av Rosor,2020,24,Swedish
3,Miss Li,Komplicerad,2020,24,Swedish
4,Laleh,Det Kommer Bli Bra,2020,24,Swedish
5,Miss Li,Lev Nu Dö Sen,2020,24,Swedish
6,Jubël,Someone,2020,24,English
7,Smith & Thell,Goliath,2020,24,English
8,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,24,Swedish
9,Molly Sandén & Victor Leksell & Joakim Berg,Sverige,2020,24,Swedish
10,Miriam Bryant,Nån Av Oss,2020,24,Swedish
1,Victor Leksell,Svag,2020,25,Swedish
2,Darin,En Säng Av Rosor,2020,25,Swedish
3,Miss Li,Komplicerad,2020,25,Swedish
4,Laleh,Det Kommer Bli Bra,2020,25,Swedish
5,Miss Li,Lev Nu Dö Sen,2020,25,Swedish
6,Smith & Thell,Goliath,2020,25,English
7,Jubël,Someone,2020,25,English
8,Dotter,Bulletproof,2020,25,English
9,Mando Diao,Själens Skrubbsår,2020,25,Swedish
10,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,25,English
1,Victor Leksell,Svag,2020,26,Swedish
2,Darin,En Säng Av Rosor,2020,26,Swedish
3,Miss Li,Komplicerad,2020,26,Swedish
4,Laleh,Det Kommer Bli Bra,2020,26,Swedish
5,Smith & Thell,Goliath,2020,26,English
6,Miss Li,Lev Nu Dö Sen,2020,26,Swedish
7,Jubël,Someone,2020,26,English
8,Mando Diao,Själens Skrubbsår,2020,26,Swedish
9,Miriam Bryant,Nån Av Oss,2020,26,Swedish
10,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,26,English
1,Victor Leksell,Svag,2020,27,Swedish
2,Darin,En Säng Av Rosor,2020,27,Swedish
3,Miss Li,Komplicerad,2020,27,Swedish
4,Smith & Thell,Goliath,2020,27,English
5,Laleh,Det Kommer Bli Bra,2020,27,Swedish
6,Miss Li,Lev Nu Dö Sen,2020,27,Swedish
7,Jubël,Someone,2020,27,English
8,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,27,English
9,Albin Lee Meldau,Tårar Av Guld,2020,27,Swedish
10,Miriam Bryant,Nån Av Oss,2020,27,Swedish
1,Darin,En Säng Av Rosor,2020,28,Swedish
2,Victor Leksell,Svag,2020,28,Swedish
3,Laleh,Det Kommer Bli Bra,2020,28,Swedish
4,Miss Li,Komplicerad,2020,28,Swedish
5,Smith & Thell,Goliath,2020,28,English
6,Jubël,Someone,2020,28,English
7,Måns Zelmerlöw,On My Way,2020,28,English
8,Miss Li,Lev Nu Dö Sen,2020,28,Swedish
9,Miriam Bryant,Nån Av Oss,2020,28,Swedish
10,Miss Li,Starkare,2020,28,Swedish
1,Victor Leksell,Svag,2020,29,Swedish
2,Laleh,Det Kommer Bli Bra,2020,29,Swedish
3,Darin,En Säng Av Rosor,2020,29,Swedish
4,Miss Li,Komplicerad,2020,29,Swedish
5,Smith & Thell,Goliath,2020,29,English
6,Jubël,Someone,2020,29,English
7,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,29,English
8,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,29,English
9,Miriam Bryant,Nån Av Oss,2020,29,Swedish
10,Miss Li,Lev Nu Dö Sen,2020,29,Swedish
1,Darin,En Säng Av Rosor,2020,30,Swedish
2,Victor Leksell,Svag,2020,30,Swedish
3,Laleh,Det Kommer Bli Bra,2020,30,Swedish
4,Miss Li,Komplicerad,2020,30,Swedish
5,Smith & Thell,Goliath,2020,30,English
6,Jubël,Someone,2020,30,English
7,Miriam Bryant,Nån Av Oss,2020,30,Swedish
8,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,30,English
9,Kygo with Avicii & Sandro Cavazza,Forever Yours,2020,30,Swedish
10,Miss Li,Lev Nu Dö Sen,2020,30,Swedish
1,Victor Leksell,Svag,2020,31,Swedish
2,Darin,En Säng Av Rosor,2020,31,Swedish
3,Miss Li,Komplicerad,2020,31,Swedish
4,Laleh,Det Kommer Bli Bra,2020,31,Swedish
5,Smith & Thell,Goliath,2020,31,English
6,Miriam Bryant,Nån Av Oss,2020,31,Swedish
7,Jubël,Someone,2020,31,English
8,Miriam Bryant,Passa Dig,2020,31,Swedish
9,Will Ferrell & My Marianne,Husavik (My Hometown),2020,31,English
10,Miss Li,Lev Nu Dö Sen,2020,31,Swedish
1,Victor Leksell,Svag,2020,32,Swedish
2,Darin,En Säng Av Rosor,2020,32,Swedish
3,Miss Li,Komplicerad,2020,32,Swedish
4,Laleh,Det Kommer Bli Bra,2020,32,Swedish
5,Jubël,Someone,2020,32,English
6,Miss Li,Lev Nu Dö Sen,2020,32,Swedish
7,Smith & Thell,Goliath,2020,32,English
8,Will Ferrell & My Marianne,Husavik (My Hometown),2020,32,English
9,Miriam Bryant,Nån Av Oss,2020,32,Swedish
10,Sandro Cavazza & Brother Leo,Sad Child,2020,32,English
1,Victor Leksell,Svag,2020,33,Swedish
2,Darin,En Säng Av Rosor,2020,33,Swedish
3,Miss Li,Komplicerad,2020,33,Swedish
4,Laleh,Det Kommer Bli Bra,2020,33,Swedish
5,Miss Li,Lev Nu Dö Sen,2020,33,Swedish
6,Smith & Thell,Goliath,2020,33,English
7,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,33,English
8,Jubël,Someone,2020,33,English
9,Miriam Bryant,Nån Av Oss,2020,33,Swedish
10,Laleh,Vatten,2020,33,Swedish
1,Victor Leksell,Svag,2020,34,Swedish
2,Darin,En Säng Av Rosor,2020,34,Swedish
3,Miss Li,Lev Nu Dö Sen,2020,34,Swedish
4,Laleh,Det Kommer Bli Bra,2020,34,Swedish
5,Miss Li,Komplicerad,2020,34,Swedish
6,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,34,English
7,Jubël,Someone,2020,34,English
8,Smith & Thell,Goliath,2020,34,English
9,Miriam Bryant,Passa Dig,2020,34,Swedish
10,Miriam Bryant,Nån Av Oss,2020,34,Swedish
1,Victor Leksell,Svag,2020,35,Swedish
2,Darin,En Säng Av Rosor,2020,35,Swedish
3,Laleh,Det Kommer Bli Bra,2020,35,Swedish
4,Miss Li,Komplicerad,2020,35,Swedish
5,Jubël,Someone,2020,35,English
6,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,35,English
7,Smith & Thell,Goliath,2020,35,English
8,Smith & Thell,Year Of The Young,2020,35,English
9,Sandro Cavazza & Brother Leo,Sad Child,2020,35,English
10,Miss Li,Lev Nu Dö Sen,2020,35,Swedish
1,Victor Leksell,Svag,2020,36,Swedish
2,Laleh,Det Kommer Bli Bra,2020,36,Swedish
3,Miss Li,Komplicerad,2020,36,Swedish
4,Darin,En Säng Av Rosor,2020,36,Swedish
5,Jubël,Someone,2020,36,English
6,Miss Li,Lev Nu Dö Sen,2020,36,Swedish
7,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,36,English
8,Smith & Thell,Year Of The Young,2020,36,English
9,Smith & Thell,Goliath,2020,36,English
10,Miriam Bryant,Nån Av Oss,2020,36,Swedish
1,Victor Leksell,Svag,2020,37,Swedish
2,Laleh,Det Kommer Bli Bra,2020,37,Swedish
3,Darin,En Säng Av Rosor,2020,37,Swedish
4,Miss Li,Komplicerad,2020,37,Swedish
5,Smith & Thell,Year Of The Young,2020,37,English
6,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,37,English
7,Carola & Zara Larsson,Säg Mig Var Du Står,2020,37,Swedish
7,Agnes,Fingers Crossed,2020,37,English
9,Anna Bergendahl,Thelma And Louise,2020,37,English
10,Miss Li,Lev Nu Dö Sen,2020,37,Swedish
1,Victor Leksell,Svag,2020,38,Swedish
2,Darin,En Säng Av Rosor,2020,38,Swedish
3,Laleh,Det Kommer Bli Bra,2020,38,Swedish
4,Smith & Thell,Year Of The Young,2020,38,English
5,Miss Li,Komplicerad,2020,38,Swedish
6,Agnes,Fingers Crossed,2020,38,English
7,Carola & Zara Larsson,Säg Mig Var Du Står,2020,38,Swedish
8,Jubël,Someone,2020,38,English
9,Lena Philipsson,En Stilla Depression,2020,38,Swedish
10,Miss Li,Lev Nu Dö Sen,2020,38,Swedish
1,Victor Leksell,Svag,2020,39,Swedish
2,Laleh,Det Kommer Bli Bra,2020,39,Swedish
3,Darin,En Säng Av Rosor,2020,39,Swedish
4,Miss Li,Komplicerad,2020,39,Swedish
5,Miriam Bryant,Passa Dig,2020,39,Swedish
6,Miss Li,Lev Nu Dö Sen,2020,39,Swedish
7,Carola & Zara Larsson,Säg Mig Var Du Står,2020,39,Swedish
8,Agnes,Fingers Crossed,2020,39,English
9,Jill Johnson & Robin Stjernberg,Miles Of Blue,2020,39,English
10,Smith & Thell,Year Of The Young,2020,39,English
1,Victor Leksell,Svag,2020,40,Swedish
2,Darin,En Säng Av Rosor,2020,40,Swedish
3,Laleh,Det Kommer Bli Bra,2020,40,Swedish
4,Smith & Thell,Year Of The Young,2020,40,English
5,Miss Li,Komplicerad,2020,40,Swedish
6,Carola & Zara Larsson,Säg Mig Var Du Står,2020,40,Swedish
7,Agnes,Fingers Crossed,2020,40,English
8,Miriam Bryant,Passa Dig,2020,40,Swedish
9,Miss Li,Lev Nu Dö Sen,2020,40,Swedish
10,Sandro Cavazza & Brother Leo,Sad Child,2020,40,English
1,Victor Leksell,Svag,2020,41,Swedish
2,Laleh,Det Kommer Bli Bra,2020,41,Swedish
3,Agnes,Fingers Crossed,2020,41,English
4,Smith & Thell,Year Of The Young,2020,41,English
5,Carola & Zara Larsson,Säg Mig Var Du Står,2020,41,Swedish
6,Miss Li,Komplicerad,2020,41,Swedish
7,Anna Bergendahl,Thelma And Louise,2020,41,English
8,Miriam Bryant,Passa Dig,2020,41,Swedish
9,Darin,En Säng Av Rosor,2020,41,Swedish
10,Sandro Cavazza & Brother Leo,Sad Child,2020,41,English
1,Victor Leksell,Svag,2020,42,Swedish
2,Carola & Zara Larsson,Säg Mig Var Du Står,2020,42,Swedish
3,Laleh,Det Kommer Bli Bra,2020,42,Swedish
4,Miss Li,Komplicerad,2020,42,Swedish
5,Agnes,Fingers Crossed,2020,42,English
6,Anna Bergendahl,Thelma And Louise,2020,42,English
7,Smith & Thell,Year Of The Young,2020,42,English
8,Miriam Bryant,Passa Dig,2020,42,Swedish
9,Darin,En Säng Av Rosor,2020,42,Swedish
10,Gustaf & Viktor Norén,Walk With You,2020,42,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,43,Swedish
2,Laleh,Det Kommer Bli Bra,2020,43,Swedish
3,Victor Leksell,Svag,2020,43,Swedish
4,Agnes,Fingers Crossed,2020,43,English
5,Anna Bergendahl,Thelma And Louise,2020,43,English
6,Miss Li,Komplicerad,2020,43,Swedish
7,Smith & Thell,Year Of The Young,2020,43,English
8,Darin,En Säng Av Rosor,2020,43,Swedish
9,Miss Li,Lev Nu Dö Sen,2020,43,Swedish
10,Miriam Bryant,Passa Dig,2020,43,Swedish
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,44,Swedish
2,Laleh,Det Kommer Bli Bra,2020,44,Swedish
3,Victor Leksell,Svag,2020,44,Swedish
4,Agnes,Fingers Crossed,2020,44,English
5,Miss Li,Komplicerad,2020,44,Swedish
6,Anna Bergendahl,Thelma And Louise,2020,44,English
7,Smith & Thell,Year Of The Young,2020,44,English
8,Darin,En Säng Av Rosor,2020,44,Swedish
9,Miriam Bryant,Passa Dig,2020,44,Swedish
10,Miss Li,Lev Nu Dö Sen,2020,44,Swedish
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,45,Swedish
2,Victor Leksell,Svag,2020,45,Swedish
3,Benjamin Ingrosso,Långsamt Farväl,2020,45,Swedish
4,Laleh,Det Kommer Bli Bra,2020,45,Swedish
5,Agnes,Fingers Crossed,2020,45,English
6,Smith & Thell,Year Of The Young,2020,45,English
7,Miss Li,Komplicerad,2020,45,Swedish
8,Darin,En Säng Av Rosor,2020,45,Swedish
9,Miriam Bryant,Passa Dig,2020,45,Swedish
10,Frida Öhrn,Fading Like A Flower,2020,45,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,46,Swedish
2,Benjamin Ingrosso,Långsamt Farväl,2020,46,Swedish
3,Agnes,Fingers Crossed,2020,46,English
4,Victor Leksell,Svag,2020,46,Swedish
5,Smith & Thell,Year Of The Young,2020,46,English
6,Laleh,Det Kommer Bli Bra,2020,46,Swedish
7,Anna Bergendahl,Thelma And Louise,2020,46,English
8,Miss Li,Komplicerad,2020,46,Swedish
9,Albin Johnsén & lovad,Vi Gjorde Vårt Bästa,2020,46,Swedish
10,Frida Öhrn,Fading Like A Flower,2020,46,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,47,Swedish
2,Agnes,Fingers Crossed,2020,47,English
3,Benjamin Ingrosso,Långsamt Farväl,2020,47,Swedish
4,Victor Leksell,Svag,2020,47,Swedish
5,Topic & A7S,Breaking Me,2020,47,English
6,Smith & Thell,Year Of The Young,2020,47,English
7,Anna Bergendahl,Thelma And Louise,2020,47,English
8,Laleh,Det Kommer Bli Bra,2020,47,Swedish
9,Darin,En Säng Av Rosor,2020,47,Swedish
10,Viktor Olsson,Evergreen,2020,47,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,48,Swedish
2,Agnes,Fingers Crossed,2020,48,English
3,Benjamin Ingrosso,Långsamt Farväl,2020,48,Swedish
4,Victor Leksell,Svag,2020,48,Swedish
5,Smith & Thell,Year Of The Young,2020,48,English
6,Topic & A7S,Breaking Me,2020,48,English
7,Darin,En Säng Av Rosor,2020,48,Swedish
8,Laleh,Det Kommer Bli Bra,2020,48,Swedish
9,Anna Bergendahl,Thelma And Louise,2020,48,English
10,Frida Öhrn,Fading Like A Flower,2020,48,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,49,Swedish
2,Victor Leksell,Svag,2020,49,Swedish
3,Agnes,Fingers Crossed,2020,49,English
4,Benjamin Ingrosso,Långsamt Farväl,2020,49,Swedish
5,Darin,En Säng Av Rosor,2020,49,Swedish
6,Miss Li,Komplicerad,2020,49,Swedish
7,Benjamin Ingrosso,Judy Min Vän,2020,49,Swedish
8,Laleh,Det Kommer Bli Bra,2020,49,Swedish
9,Frida Öhrn,Fading Like A Flower,2020,49,English
10,Topic & A7S,Breaking Me,2020,49,English
1,Carola & Zara Larsson,Säg Mig Var Du Står,2020,50,Swedish
2,Agnes,Fingers Crossed,2020,50,English
3,Benjamin Ingrosso,Långsamt Farväl,2020,50,Swedish
4,Victor Leksell,Svag,2020,50,Swedish
5,Benjamin Ingrosso,Judy Min Vän,2020,50,Swedish
6,Newkid,Starkare,2020,50,Swedish
7,Topic & A7S,Breaking Me,2020,50,English
8,Miss Li,Komplicerad,2020,50,Swedish
9,Darin,En Säng Av Rosor,2020,50,Swedish
