position,artist,title,year,week,language
38,SAM SMITH,TOO GOOD AT GOODBYES,2018,9,English
39,NODE FEAT. BRANCO & GILLI,CARNALISMO,2018,9,Danish
40,MARSHMELLO FEAT. KHALID,SILENCE,2018,9,English
1,DRAKE,GOD´S PLAN,2018,10,English
2,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,10,English
3,FOOL,STRAPPED,2018,10,English
4,BRO,SYDPÅ,2018,10,Danish
5,NODE FEAT. GILLI,FOR MIG SELV,2018,10,Danish
6,BAZZI,MINE,2018,10,English
7,ED SHEERAN,PERFECT,2018,10,English
8,GILLI,LANGSOM,2018,10,Danish
9,GILLI FEAT. BRANCO,TRANQUILLO,2018,10,Norwegian
10,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,10,English
11,KHALID & NORMANI,LOVE LIES,2018,10,English
12,NODE,DEMAWA,2018,10,Indonesian
13,EMINEM FEAT. ED SHEERAN,RIVER,2018,10,English
14,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,10,English
15,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,10,English
16,KENDRICK LAMAR & SZA,ALL THE STARS,2018,10,English
17,SIVAS,SIDSTE TIMER,2018,10,Danish
18,THE CHAINSMOKERS,SICK BOY,2018,10,English
19,ZK,ZUM ZUM,2018,10,Norwegian
20,DUA LIPA,IDGAF,2018,10,English
21,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,10,English
22,NODE,JVB,2018,10,Danish
23,NODE FEAT. BRANCO & GILLI,CARNALISMO,2018,10,Danish
24,JULIA MICHAELS,HEAVEN,2018,10,English
25,SKINZ,MALIBU,2018,10,Danish
26,XXXTENTACION,SAD!,2018,10,English
27,BASIM FEAT. BENNY JAMZ,TILFÆLDIGT,2018,10,Danish
28,LIAM PAYNE & RITA ORA,FOR YOU - FIFTY SHADES FREED,2018,10,English
29,MADS LANGER,FLAWLESS,2018,10,English
30,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,10,English
31,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,10,English
32,INA WROLDSEN,STRONGEST,2018,10,English
33,NODE FEAT. STEPZ,CAMBIARME,2018,10,Danish
34,NODE,DIABLO,2018,10,Danish
35,KESI,LIGESOM MIG,2018,10,Danish
36,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,10,English
37,NODE,HABIBI,2018,10,Danish
38,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,10,Danish
39,BRUNO MARS FEAT. CARDI B,FINESSE,2018,10,English
40,ED SHEERAN,SHAPE OF YOU,2018,10,English
1,BRO,SYDPÅ,2018,11,Danish
2,DRAKE,GOD´S PLAN,2018,11,English
3,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,11,English
4,FOOL,STRAPPED,2018,11,English
5,BAZZI,MINE,2018,11,English
6,ED SHEERAN,PERFECT,2018,11,English
7,NODE FEAT. GILLI,FOR MIG SELV,2018,11,Danish
8,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,11,English
9,KHALID & NORMANI,LOVE LIES,2018,11,English
10,GILLI,LANGSOM,2018,11,Danish
11,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,11,English
12,GILLI FEAT. BRANCO,TRANQUILLO,2018,11,Norwegian
13,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,11,English
14,XXXTENTACION,SAD!,2018,11,English
15,EMINEM FEAT. ED SHEERAN,RIVER,2018,11,English
16,FOULI,LA FAMI,2018,11,Danish
17,THE CHAINSMOKERS,SICK BOY,2018,11,English
18,SKINZ,MALIBU,2018,11,Danish
19,KENDRICK LAMAR & SZA,ALL THE STARS,2018,11,English
20,SIVAS,SIDSTE TIMER,2018,11,Danish
21,ZK,ZUM ZUM,2018,11,Norwegian
22,DUA LIPA,IDGAF,2018,11,English
23,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,11,English
24,JULIA MICHAELS,HEAVEN,2018,11,English
25,NODE,DEMAWA,2018,11,Indonesian
26,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,11,English
27,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,11,English
28,INA WROLDSEN,STRONGEST,2018,11,English
29,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,11,English
30,BASIM FEAT. BENNY JAMZ,TILFÆLDIGT,2018,11,Danish
31,LIAM PAYNE & RITA ORA,FOR YOU - FIFTY SHADES FREED,2018,11,English
32,MADS LANGER,FLAWLESS,2018,11,English
33,NODE,JVB,2018,11,Danish
34,KESI,LIGESOM MIG,2018,11,Danish
35,HUGO HELMIG,PLEASE DON´T LIE,2018,11,English
36,ED SHEERAN,SHAPE OF YOU,2018,11,English
37,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,11,Danish
38,BLOCBOY JB,LOOK ALIVE (FEAT. DRAKE),2018,11,English
39,BRUNO MARS FEAT. CARDI B,FINESSE,2018,11,English
40,ALEXANDER OSCAR,NUMBER,2018,11,English
1,BRO,SYDPÅ,2018,12,Danish
2,DRAKE,GOD´S PLAN,2018,12,English
3,FOOL,STRAPPED,2018,12,English
4,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,12,English
5,XXXTENTACION,SAD!,2018,12,English
6,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,12,English
7,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,12,English
8,BAZZI,MINE,2018,12,English
9,ED SHEERAN,PERFECT,2018,12,English
10,KHALID & NORMANI,LOVE LIES,2018,12,English
11,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,12,English
12,NODE FEAT. GILLI,FOR MIG SELV,2018,12,Danish
13,GILLI,LANGSOM,2018,12,Danish
14,GILLI FEAT. BRANCO,TRANQUILLO,2018,12,Norwegian
15,SKINZ,MALIBU,2018,12,Danish
16,EMINEM FEAT. ED SHEERAN,RIVER,2018,12,English
17,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,12,English
18,THE CHAINSMOKERS,SICK BOY,2018,12,English
19,DUA LIPA,IDGAF,2018,12,English
20,ZK,ZUM ZUM,2018,12,Norwegian
21,KENDRICK LAMAR & SZA,ALL THE STARS,2018,12,English
22,FOULI,LA FAMI,2018,12,Danish
23,SIVAS,SIDSTE TIMER,2018,12,Danish
24,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,12,English
25,"KESI FEAT. BENNY JAMZ, STEPZ & BRANCO, K",NYE PRODUKTER,2018,12,Danish
26,ALEXANDER OSCAR,NUMBER,2018,12,English
27,JULIA MICHAELS,HEAVEN,2018,12,English
28,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,12,English
29,XXXTENTACION,CHANGES,2018,12,English
30,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,12,English
31,LOGIC & MARSHMELLO,EVERYDAY,2018,12,English
32,BASIM FEAT. BENNY JAMZ,TILFÆLDIGT,2018,12,Danish
33,LIAM PAYNE & RITA ORA,FOR YOU - FIFTY SHADES FREED,2018,12,English
34,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,12,Danish
35,INA WROLDSEN,STRONGEST,2018,12,English
36,BLOCBOY JB,LOOK ALIVE (FEAT. DRAKE),2018,12,English
37,ED SHEERAN,SHAPE OF YOU,2018,12,English
38,MARSHMELLO FEAT. KHALID,SILENCE,2018,12,English
39,NODE,DEMAWA,2018,12,Indonesian
40,MADS LANGER,FLAWLESS,2018,12,English
1,BRO,SYDPÅ,2018,13,Danish
2,DRAKE,GOD´S PLAN,2018,13,English
3,FOOL,STRAPPED,2018,13,English
4,XXXTENTACION,SAD!,2018,13,English
5,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,13,English
6,MELLEMFINGAMUZIK,LA CRIMINAL,2018,13,Danish
7,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,13,English
8,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,13,English
9,ED SHEERAN,PERFECT,2018,13,English
10,BAZZI,MINE,2018,13,English
11,KHALID & NORMANI,LOVE LIES,2018,13,English
12,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,13,English
13,GILLI,LANGSOM,2018,13,Danish
14,NODE FEAT. GILLI,FOR MIG SELV,2018,13,Danish
15,SHAWN MENDES,IN MY BLOOD,2018,13,English
16,SKINZ,MALIBU,2018,13,Danish
17,DUA LIPA,IDGAF,2018,13,English
18,ZK,ZUM ZUM,2018,13,Norwegian
19,GILLI FEAT. BRANCO,TRANQUILLO,2018,13,Norwegian
20,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,13,English
21,EMINEM FEAT. ED SHEERAN,RIVER,2018,13,English
22,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,13,English
23,THE CHAINSMOKERS,SICK BOY,2018,13,English
24,ALEXANDER OSCAR,NUMBER,2018,13,English
25,SIVAS,SIDSTE TIMER,2018,13,Danish
26,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,13,English
27,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,13,English
28,KENDRICK LAMAR & SZA,ALL THE STARS,2018,13,English
29,FOULI,LA FAMI,2018,13,Danish
30,JULIA MICHAELS,HEAVEN,2018,13,English
31,LOGIC & MARSHMELLO,EVERYDAY,2018,13,English
32,BASIM,TANKER,2018,13,Danish
33,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,13,English
34,XXXTENTACION,CHANGES,2018,13,English
35,ED SHEERAN,SHAPE OF YOU,2018,13,English
36,INA WROLDSEN,STRONGEST,2018,13,English
37,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,13,Danish
38,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,13,English
39,XXXTENTACION,MOONLIGHT,2018,13,English
40,"LUIS FONSI, DADDY YANKEE & JUSTIN BIEBER",DESPACITO,2018,13,English
1,BRO,SYDPÅ,2018,14,Danish
2,DRAKE,GOD´S PLAN,2018,14,English
3,THE WEEKND,CALL OUT MY NAME,2018,14,English
4,FOOL,STRAPPED,2018,14,English
5,XXXTENTACION,SAD!,2018,14,English
6,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,14,English
7,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,14,English
8,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,14,English
9,SKINZ,MALIBU,2018,14,Danish
10,ED SHEERAN,PERFECT,2018,14,English
11,KHALID & NORMANI,LOVE LIES,2018,14,English
12,BAZZI,MINE,2018,14,English
13,MELLEMFINGAMUZIK,LA CRIMINAL,2018,14,Danish
14,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,14,English
15,GILLI,LANGSOM,2018,14,Danish
16,NODE FEAT. GILLI,FOR MIG SELV,2018,14,Danish
17,ALEXANDER OSCAR,NUMBER,2018,14,English
18,DUA LIPA,IDGAF,2018,14,English
19,SHAWN MENDES,IN MY BLOOD,2018,14,English
20,THE WEEKND,TRY ME,2018,14,English
21,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,14,English
22,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,14,English
23,ZK,ZUM ZUM,2018,14,Norwegian
24,GILLI FEAT. BRANCO,TRANQUILLO,2018,14,Norwegian
25,EMINEM FEAT. ED SHEERAN,RIVER,2018,14,English
26,THE WEEKND,WASTED TIMES,2018,14,English
27,SIVAS,SIDSTE TIMER,2018,14,Danish
28,THE CHAINSMOKERS,SICK BOY,2018,14,English
29,KENDRICK LAMAR & SZA,ALL THE STARS,2018,14,English
30,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,14,English
31,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,14,English
32,THE WEEKND FEAT. GESAFFELSTEIN,HURT YOU,2018,14,English
33,CITYBOIS,DE ENESTE,2018,14,Danish
34,FOULI,LA FAMI,2018,14,Danish
35,LOGIC & MARSHMELLO,EVERYDAY,2018,14,English
36,JULIA MICHAELS,HEAVEN,2018,14,English
37,THE WEEKND FEAT. GESAFFELSTEIN,I WAS NEVER THERE,2018,14,English
38,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,14,English
39,INA WROLDSEN,STRONGEST,2018,14,English
40,ED SHEERAN,SHAPE OF YOU,2018,14,English
1,BRO,SYDPÅ,2018,15,Danish
2,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,15,English
3,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,15,English
4,FOOL,STRAPPED,2018,15,English
5,XXXTENTACION,SAD!,2018,15,English
6,DRAKE,GOD´S PLAN,2018,15,English
7,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,15,English
8,SKINZ,MALIBU,2018,15,Danish
9,THE WEEKND,CALL OUT MY NAME,2018,15,English
10,KHALID & NORMANI,LOVE LIES,2018,15,English
11,DRAKE,NICE FOR WHAT,2018,15,English
12,ALEXANDER OSCAR,NUMBER,2018,15,English
13,ED SHEERAN,PERFECT,2018,15,English
14,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,15,English
15,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,15,English
16,BAZZI,MINE,2018,15,English
17,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,15,English
18,GILLI,LANGSOM,2018,15,Danish
19,NODE FEAT. GILLI,FOR MIG SELV,2018,15,Danish
20,DUA LIPA,IDGAF,2018,15,English
21,SHAWN MENDES,IN MY BLOOD,2018,15,English
22,MELLEMFINGAMUZIK,LA CRIMINAL,2018,15,Danish
23,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,15,English
24,POO BEAR FEAT. JUSTIN BIEBER & JAY ELE..,HARD 2 FACE REALITY,2018,15,English
25,ZK,ZUM ZUM,2018,15,Norwegian
26,PLACE ON EARTH,YOUNG,2018,15,English
27,GILLI FEAT. BRANCO,TRANQUILLO,2018,15,Norwegian
28,SIVAS,SIDSTE TIMER,2018,15,Danish
29,SKINZ,UBESVARET OPKALD,2018,15,Danish
30,EMINEM FEAT. ED SHEERAN,RIVER,2018,15,English
31,FOULI,LA FAMI,2018,15,Danish
32,RAMZ,BARKING,2018,15,English
33,THE CHAINSMOKERS,SICK BOY,2018,15,English
34,LOGIC & MARSHMELLO,EVERYDAY,2018,15,English
35,TOKO,KENDER MIT NAVN,2018,15,Danish
36,KENDRICK LAMAR & SZA,ALL THE STARS,2018,15,English
37,THE WEEKND WITH KENDRICK LAMAR,PRAY FOR ME,2018,15,English
38,CAMILA CABELLO FEAT. YOUNG THUG,HAVANA,2018,15,English
39,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,15,Danish
40,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,15,English
1,BRO,SYDPÅ,2018,16,Danish
2,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,16,English
3,DRAKE,NICE FOR WHAT,2018,16,English
4,SIVAS FEAT. GILLI,COLOMBIANA,2018,16,Danish
5,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,16,English
6,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,16,English
7,FOOL,STRAPPED,2018,16,English
8,XXXTENTACION,SAD!,2018,16,English
9,DRAKE,GOD´S PLAN,2018,16,English
10,CHRISTOPHER,BAD,2018,16,English
11,SKINZ,MALIBU,2018,16,Danish
12,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,16,English
13,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,16,English
14,KHALID & NORMANI,LOVE LIES,2018,16,English
15,ALEXANDER OSCAR,NUMBER,2018,16,English
16,ED SHEERAN,PERFECT,2018,16,English
17,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,16,English
18,SHAWN MENDES,IN MY BLOOD,2018,16,English
19,THE WEEKND,CALL OUT MY NAME,2018,16,English
20,BAZZI,MINE,2018,16,English
21,DUA LIPA,IDGAF,2018,16,English
22,NOAH CARTER,SEARCH,2018,16,English
23,POO BEAR FEAT. JUSTIN BIEBER & JAY ELE..,HARD 2 FACE REALITY,2018,16,English
24,GILLI,LANGSOM,2018,16,Danish
25,NODE FEAT. GILLI,FOR MIG SELV,2018,16,Danish
26,ZAYN,LET ME,2018,16,English
27,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,16,English
28,MELLEMFINGAMUZIK,LA CRIMINAL,2018,16,Danish
29,RAMZ,BARKING,2018,16,English
30,SIVAS,SIDSTE TIMER,2018,16,Danish
31,BEKO FEAT. MARCO RAHIM,AZIZAM,2018,16,Danish
32,ZK,ZUM ZUM,2018,16,Norwegian
33,TOKO,KENDER MIT NAVN,2018,16,Danish
34,GILLI FEAT. BRANCO,TRANQUILLO,2018,16,Norwegian
35,FOULI,LA FAMI,2018,16,Danish
36,DENNIS LLOYD,NEVERMIND,2018,16,English
37,EMINEM FEAT. ED SHEERAN,RIVER,2018,16,English
38,SKINZ,UBESVARET OPKALD,2018,16,Danish
39,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,16,English
40,UDE AF KONTROL,VELSIGNET (HAR DET GODT PT. 2),2018,16,Danish
1,BRO,SYDPÅ,2018,17,Danish
2,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,17,English
3,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,17,English
4,DRAKE,NICE FOR WHAT,2018,17,English
5,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,17,English
6,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,17,English
7,SIVAS FEAT. GILLI,COLOMBIANA,2018,17,Danish
8,FOOL,STRAPPED,2018,17,English
9,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,17,English
10,CHRISTOPHER,BAD,2018,17,English
11,XXXTENTACION,SAD!,2018,17,English
12,DRAKE,GOD´S PLAN,2018,17,English
13,SKINZ,MALIBU,2018,17,Danish
14,AVICII,WAKE ME UP,2018,17,English
15,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,17,English
16,ALEXANDER OSCAR,NUMBER,2018,17,English
17,SIVAS FEAT. MELLEMFINGAMUZIK,SENSEI,2018,17,Danish
18,KHALID & NORMANI,LOVE LIES,2018,17,English
19,SHAWN MENDES,IN MY BLOOD,2018,17,English
20,AVICII FEAT. SANDRO CAVAZZA,WITHOUT YOU,2018,17,English
21,SIVAS,SIDSTE TIMER,2018,17,Danish
22,SIVAS,LANG HISTORIE KORT,2018,17,Danish
23,ED SHEERAN,PERFECT,2018,17,English
24,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,17,English
25,BAZZI,MINE,2018,17,English
26,AVICII,LEVELS,2018,17,English
27,DENNIS LLOYD,NEVERMIND,2018,17,English
28,THE WEEKND,CALL OUT MY NAME,2018,17,English
29,DUA LIPA,IDGAF,2018,17,English
30,NODE FEAT. GILLI,FOR MIG SELV,2018,17,Danish
31,POO BEAR FEAT. JUSTIN BIEBER & JAY ELE..,HARD 2 FACE REALITY,2018,17,English
32,AVICII,HEY BROTHER,2018,17,English
33,GILLI,LANGSOM,2018,17,Danish
34,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,17,English
35,RAMZ,BARKING,2018,17,English
36,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,17,English
37,ZAYN,LET ME,2018,17,English
38,AVICII,WAITING FOR LOVE,2018,17,English
39,AVICII FEAT. RITA ORA,LONELY TOGETHER,2018,17,English
40,ZK,ZUM ZUM,2018,17,Norwegian
1,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,18,Danish
2,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,18,English
3,BRO,SYDPÅ,2018,18,Danish
4,POST MALONE,BETTER NOW,2018,18,English
5,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,18,English
6,DRAKE,NICE FOR WHAT,2018,18,English
7,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,18,English
8,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,18,English
9,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,18,English
10,POST MALONE,PARANOID,2018,18,English
11,FOOL,STRAPPED,2018,18,English
12,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,18,English
13,XXXTENTACION,SAD!,2018,18,English
14,CHRISTOPHER,BAD,2018,18,English
15,DRAKE,GOD´S PLAN,2018,18,English
16,SIVAS FEAT. GILLI,COLOMBIANA,2018,18,Danish
17,KHALID & NORMANI,LOVE LIES,2018,18,English
18,SKINZ,MALIBU,2018,18,Danish
19,ALEXANDER OSCAR,NUMBER,2018,18,English
20,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,18,English
21,SHAWN MENDES,IN MY BLOOD,2018,18,English
22,ED SHEERAN,PERFECT,2018,18,English
23,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,18,English
24,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,18,English
25,AVICII,WAKE ME UP,2018,18,English
26,POST MALONE FEAT. SWAE LEE,SPOIL MY NIGHT,2018,18,English
27,AVICII FEAT. SANDRO CAVAZZA,WITHOUT YOU,2018,18,English
28,SIVAS,SIDSTE TIMER,2018,18,Danish
29,DENNIS LLOYD,NEVERMIND,2018,18,English
30,RAMZ,BARKING,2018,18,English
31,POST MALONE,RICH & SAD,2018,18,English
32,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,18,English
33,GILLI,LANGSOM,2018,18,Danish
34,BAZZI,MINE,2018,18,English
35,SIVAS FEAT. MELLEMFINGAMUZIK,SENSEI,2018,18,Danish
36,POO BEAR FEAT. JUSTIN BIEBER & JAY ELE..,HARD 2 FACE REALITY,2018,18,English
37,POST MALONE FEAT. G-EAZY & YG,SAME BITCHES,2018,18,English
38,POST MALONE,STAY,2018,18,English
39,NODE FEAT. GILLI,FOR MIG SELV,2018,18,Danish
40,DUA LIPA,IDGAF,2018,18,English
1,KESI,KOM OVER,2018,19,Norwegian
2,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,19,Danish
3,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,19,English
4,POST MALONE,BETTER NOW,2018,19,English
5,BRO,SYDPÅ,2018,19,Danish
6,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,19,English
7,DRAKE,NICE FOR WHAT,2018,19,English
8,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,19,English
9,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,19,English
10,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,19,English
11,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,19,English
12,FOOL,STRAPPED,2018,19,English
13,SKINZ,MALIBU,2018,19,Danish
14,CHRISTOPHER,BAD,2018,19,English
15,DRAKE,GOD´S PLAN,2018,19,English
16,SHAWN MENDES FEAT. KHALID,YOUTH,2018,19,English
17,SHAWN MENDES,IN MY BLOOD,2018,19,English
18,ALEXANDER OSCAR,NUMBER,2018,19,English
19,POST MALONE,PARANOID,2018,19,English
20,KHALID & NORMANI,LOVE LIES,2018,19,English
21,XXXTENTACION,SAD!,2018,19,English
22,ED SHEERAN,PERFECT,2018,19,English
23,DENNIS LLOYD,NEVERMIND,2018,19,English
24,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,19,English
25,RAMZ,BARKING,2018,19,English
26,SIVAS FEAT. GILLI,COLOMBIANA,2018,19,Danish
27,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,19,English
28,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,19,English
29,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,19,English
30,GILLI,LANGSOM,2018,19,Danish
31,SIVAS,SIDSTE TIMER,2018,19,Danish
32,BAZZI,MINE,2018,19,English
33,AVICII FEAT. SANDRO CAVAZZA,WITHOUT YOU,2018,19,English
34,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,19,English
35,NODE FEAT. GILLI,FOR MIG SELV,2018,19,Danish
36,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,19,English
37,DUA LIPA,IDGAF,2018,19,English
38,POO BEAR FEAT. JUSTIN BIEBER & JAY ELE..,HARD 2 FACE REALITY,2018,19,English
39,POST MALONE FEAT. SWAE LEE,SPOIL MY NIGHT,2018,19,English
40,SIVAS FEAT. MELLEMFINGAMUZIK,SENSEI,2018,19,Danish
1,KESI,KOM OVER,2018,20,Norwegian
2,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,20,Danish
3,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,20,English
4,POST MALONE,BETTER NOW,2018,20,English
5,BRO,SYDPÅ,2018,20,Danish
6,DRAKE,NICE FOR WHAT,2018,20,English
7,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,20,English
8,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,20,English
9,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,20,English
10,RASMUSSEN,HIGHER GROUND,2018,20,English
11,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,20,English
12,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,20,English
13,CHILDISH GAMBINO,THIS IS AMERICA,2018,20,English
14,FOOL,STRAPPED,2018,20,English
15,SKINZ,MALIBU,2018,20,Danish
16,KHALID & NORMANI,LOVE LIES,2018,20,English
17,CHRISTOPHER,BAD,2018,20,English
18,DRAKE,GOD´S PLAN,2018,20,English
19,SHAWN MENDES,IN MY BLOOD,2018,20,English
20,SHAWN MENDES FEAT. KHALID,YOUTH,2018,20,English
21,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,20,English
22,DENNIS LLOYD,NEVERMIND,2018,20,English
23,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,20,English
24,ALEXANDER OSCAR,NUMBER,2018,20,English
25,XXXTENTACION,SAD!,2018,20,English
26,ED SHEERAN,PERFECT,2018,20,English
27,POST MALONE,PARANOID,2018,20,English
28,RAMZ,BARKING,2018,20,English
29,SELENA GOMEZ,BACK TO YOU,2018,20,English
30,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,20,English
31,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,20,English
32,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,20,English
33,GILLI,LANGSOM,2018,20,Danish
34,SIVAS FEAT. GILLI,COLOMBIANA,2018,20,Danish
35,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,20,English
36,NODE FEAT. GILLI,FOR MIG SELV,2018,20,Danish
37,BAZZI,MINE,2018,20,English
38,DUA LIPA,IDGAF,2018,20,English
39,AVICII FEAT. SANDRO CAVAZZA,WITHOUT YOU,2018,20,English
40,NOTD,I WANNA KNOW,2018,20,English
1,KESI,KOM OVER,2018,21,Norwegian
